Magnetometer grid (GEO) [deg] dB (North-East-Down) [nT]
         0  6.0000000000E+01  2  0 17
      72      69
Lon Lat dBn dBe dBd dBnMhd dBeMhd dBdMhd dBnFac dBeFac dBdFac dBnHal dBeHal dBdHal dBnPed dBePed dBdPed LonSm LatSm
  1.5000000000E+02 -3.2500000000E+01 -1.6496720663E+01 -2.5800221394E+00 -5.8244309659E+00 -1.3319910249E+01 -3.3670523729E+00 -4.8747853501E+00 -1.2643759507E+01  7.0287277622E+00 -5.9706090041E+00 -6.0564690445E-01 -6.8377949754E+00  6.2627862893E-01  1.0072595998E+01  5.9609744664E-01  4.3946847594E+00  3.3823452028E+02 -3.9388450278E+01
  1.5500000000E+02 -3.2500000000E+01 -1.5477327935E+01  3.8271340724E-01 -5.7496086391E+00 -1.3480901924E+01 -2.8812246684E+00 -4.5393238940E+00 -1.3013074972E+01  5.4691741048E+00 -6.1145565266E+00  2.0434484824E+00 -5.4596598206E+00  6.0143822226E-01  8.9732004795E+00  3.2544237915E+00  4.3028335592E+00  3.4360118795E+02 -3.8738990667E+01
  1.6000000000E+02 -3.2500000000E+01 -1.4527055802E+01  3.0816828079E+00 -6.1957552923E+00 -1.3602782973E+01 -2.3870402297E+00 -4.2454051584E+00 -1.3247017609E+01  3.9369408474E+00 -6.1862400177E+00  4.4452615172E+00 -4.1372132288E+00  2.2717988234E-01  7.8774832630E+00  5.6689954190E+00  4.0087100015E+00  3.4890770979E+02 -3.8042099103E+01
  1.6500000000E+02 -3.2500000000E+01 -1.3767684344E+01  5.4353019092E+00 -7.0818168819E+00 -1.3687183849E+01 -1.8943060843E+00 -3.9941414816E+00 -1.3346124236E+01  2.4564279346E+00 -6.1861070462E+00  6.4988892704E+00 -2.8836200966E+00 -4.3569006293E-01  6.7667344703E+00  7.7568001556E+00  3.5341217088E+00  3.5415354975E+02 -3.7304250366E+01
  1.7000000000E+02 -3.2500000000E+01 -1.3227642484E+01  7.3526092651E+00 -8.3048603735E+00 -1.3736958620E+01 -1.4120218899E+00 -3.7855393163E+00 -1.3315198572E+01  1.0510250800E+00 -6.1172897217E+00  8.1583034884E+00 -1.7498152670E+00 -1.3303715286E+00  5.6662112200E+00  9.4634213420E+00  2.9283401930E+00  3.5933914745E+02 -3.6532057991E+01
  1.7500000000E+02 -3.2500000000E+01 -1.2901120800E+01  8.7802065656E+00 -9.7469755704E+00 -1.3755941113E+01 -9.4813581743E-01 -3.6185923066E+00 -1.3163071226E+01 -2.6000605447E-01 -5.9856503357E+00  9.4077162119E+00 -7.8025063374E-01 -2.3693694948E+00  4.6101753273E+00  1.0768599071E+01  2.2266365666E+00  3.6446578793E+02 -3.5732198625E+01
  1.8000000000E+02 -3.2500000000E+01 -1.2772749117E+01  9.7011361794E+00 -1.1293802810E+01 -1.3748686778E+01 -5.0936589795E-01 -3.4914075219E+00 -1.2901064560E+01 -1.4634870713E+00 -5.7989639890E+00  1.0250362982E+01  3.1358095451E-03 -3.4609638763E+00  3.6266392384E+00  1.1670853339E+01  1.4575325774E+00  3.6953546469E+02 -3.4911346777E+01
  1.8500000000E+02 -3.2500000000E+01 -1.2817218995E+01  1.0133145977E+01 -1.2836908581E+01 -1.3720205077E+01 -1.0109016035E-01 -3.4013573631E+00 -1.2541149790E+01 -2.5526677641E+00 -5.5657842066E+00  1.0708742299E+01  5.9690237807E-01 -4.5218980984E+00  2.7353935725E+00  1.2190001524E+01  6.5213108734E-01  3.7455074328E+02 -3.4076119591E+01
  1.9000000000E+02 -3.2500000000E+01 -1.3001863603E+01  1.0125773034E+01 -1.4284927074E+01 -1.3675700576E+01  2.7270027991E-01 -3.3452461910E+00 -1.2094474716E+01 -3.5263461357E+00 -5.2944226052E+00  1.0823863126E+01  1.0126534822E+00 -5.4838683014E+00  1.9444485642E+00  1.2366765408E+01 -1.6138997642E-01  3.7951463044E+02 -3.3233030826E+01
  1.9500000000E+02 -3.2500000000E+01 -1.3290254518E+01  9.7486622682E+00 -1.5568419703E+01 -1.3620337480E+01  6.0938806800E-01 -3.3194874216E+00 -1.1570508814E+01 -4.3873158984E+00 -4.9922498254E+00  1.0650514941E+01  1.2725195592E+00 -6.2963760370E+00  1.2500768359E+00  1.2254070539E+01 -9.6030641928E-01  3.8443045290E+02 -3.2388452887E+01
  2.0000000000E+02 -3.2500000000E+01 -1.3644763733E+01  9.0775459765E+00 -1.6635595302E+01 -1.3559021718E+01  9.0766060630E-01 -3.3202739841E+00 -1.0976852498E+01 -5.1406524321E+00 -4.6654012231E+00  1.0249973293E+01  1.4038020391E+00 -6.9279872056E+00  6.4113718998E-01  1.1906735763E+01 -1.7219328893E+00  3.8930174787E+02 -3.1548585656E+01
  2.0500000000E+02 -3.2500000000E+01 -1.4036306411E+01  8.1757350948E+00 -1.7444531889E+01 -1.3496221626E+01  1.1674080579E+00 -3.3437410162E+00 -1.0319573178E+01 -5.7922849204E+00 -4.3188433364E+00  9.6753364690E+00  1.4342825386E+00 -7.3638073779E+00  1.0415192373E-01  1.1366329419E+01 -2.4181401590E+00  3.9413216652E+02 -3.0719430815E+01
  2.1000000000E+02 -3.2500000000E+01 -1.4453505203E+01  7.0770113026E+00 -1.7976657641E+01 -1.3435822820E+01  1.3895827879E+00 -3.3861147123E+00 -9.6037976853E+00 -6.3480802145E+00 -3.9566518345E+00  8.9577149747E+00  1.3879679000E+00 -7.5995993260E+00 -3.7159967208E-01  1.0647540829E+01 -3.0342917684E+00  3.9892539075E+02 -2.9906770442E+01
  2.1500000000E+02 -3.2500000000E+01 -1.4870034552E+01  5.8151706976E+00 -1.8264393957E+01 -1.3381019130E+01  1.5760444983E+00 -3.4438447376E+00 -8.8343214362E+00 -6.8134168912E+00 -3.5823470562E+00  8.1357361950E+00  1.2827124682E+00 -7.6407993513E+00 -7.9043018094E-01  9.7698306224E+00 -3.5974028117E+00  4.0368506300E+02 -2.9116148769E+01
  2.2000000000E+02 -3.2500000000E+01 -1.5204608530E+01  4.4810126399E+00 -1.8337749042E+01 -1.3334246856E+01  1.7293924578E+00 -3.5137212687E+00 -8.0161077155E+00 -7.1931130696E+00 -3.1991907864E+00  7.2993654525E+00  1.1343795817E+00 -7.5034614359E+00 -1.1536194112E+00  8.8103536700E+00 -4.1213755511E+00  4.0841472853E+02 -2.8352856165E+01
  2.2500000000E+02 -3.2500000000E+01 -1.5410253661E+01  3.1360320467E+00 -1.8148033347E+01 -1.3297154324E+01  1.8527920024E+00 -3.5929731318E+00 -7.1546364724E+00 -7.4915705144E+00 -2.8104012432E+00  6.5026690714E+00  9.5884541037E-01 -7.2039064804E+00 -1.4611319365E+00  7.8159651483E+00 -4.5407524911E+00  4.1311778923E+02 -2.7621914554E+01
  2.3000000000E+02 -3.2500000000E+01 -1.5512770933E+01  1.7444508032E+00 -1.7706722936E+01 -1.3270614406E+01  1.9498010792E+00 -3.6793554036E+00 -6.2560986143E+00 -7.7130274369E+00 -2.4192711852E+00  5.7174771109E+00  7.6476616634E-01 -6.7608691956E+00 -1.7035350233E+00  6.7429109945E+00 -4.8472271518E+00  4.1779746812E+02 -2.6928063702E+01
  2.3500000000E+02 -3.2500000000E+01 -1.5468529448E+01  3.7569443974E-01 -1.7098429363E+01 -1.3254774460E+01  2.0241990723E+00 -3.7712093639E+00 -5.3274435856E+00 -7.8618377850E+00 -2.0291869451E+00  4.9919763559E+00  5.6519182915E-01 -6.1950977659E+00 -1.8782877579E+00  5.6481413233E+00 -5.1029352881E+00  4.2245678365E+02 -2.6275747923E+01
  2.4000000000E+02 -3.2500000000E+01 -1.5300688829E+01 -7.7094202774E-01 -1.6320603460E+01 -1.3249133281E+01  2.0798217581E+00 -3.8675051204E+00 -4.3762960599E+00 -7.9427058711E+00 -1.6435597954E+00  4.4204402906E+00  4.6853424674E-01 -5.5531703025E+00 -2.0956997789E+00  4.6234078386E+00 -5.2563682413E+00  4.2709853290E+02 -2.5669102975E+01
  2.4500000000E+02 -3.2500000000E+01 -1.4697733333E+01 -1.9291835936E+00 -1.5667126992E+01 -1.3252647835E+01  2.1204047831E+00 -3.9678519441E+00 -3.4107726485E+00 -7.9608220926E+00 -1.2656931432E+00  4.0944557000E+00  3.7150896102E-01 -5.0151045150E+00 -2.1287685497E+00  3.5397247549E+00 -5.4184773901E+00  4.3172528290E+02 -2.5111943002E+01
  2.5000000000E+02 -3.2500000000E+01 -1.3750842642E+01 -3.1607920213E+00 -1.4784158422E+01 -1.3263848077E+01  2.1494437845E+00 -4.0724798020E+00 -2.4392400977E+00 -7.9218735320E+00 -8.9862254274E-01  3.7873103812E+00  1.3476128637E-01 -4.3658153154E+00 -1.8350648490E+00  2.4768764398E+00 -5.4472407624E+00  4.3633936931E+02 -2.4607747553E+01
  2.5500000000E+02 -3.2500000000E+01 -1.2648760118E+01 -4.2049115191E+00 -1.3550204343E+01 -1.3280956347E+01  2.1700725660E+00 -4.1821869709E+00 -1.4700602017E+00 -7.8319363820E+00 -5.4496595266E-01  3.5125047059E+00 -1.1688173677E-01 -3.5976171445E+00 -1.4102482756E+00  1.5738340338E+00 -5.2254342751E+00  4.4094290188E+02 -2.4159648786E+01
  2.6000000000E+02 -3.2500000000E+01 -1.1469240631E+01 -5.0555453659E+00 -1.2071127498E+01 -1.3301998889E+01  2.1849676550E+00 -4.2982555654E+00 -5.1135384572E-01 -7.6972884908E+00 -2.0681357197E-01  3.3137587861E+00 -3.8995163767E-01 -2.7779919391E+00 -9.6964668292E-01  8.4672710756E-01 -4.7880664219E+00  4.4553777594E+02 -2.3770419048E+01
  2.6500000000E+02 -3.2500000000E+01 -1.0635228875E+01 -5.3881367196E+00 -1.0088872528E+01 -1.3324895070E+01  2.1962781549E+00 -4.4223451322E+00  4.2920020214E-01 -7.5241864065E+00  1.1433069753E-01  3.1004874395E+00 -5.3060866548E-01 -1.7839357018E+00 -8.4002144599E-01  4.7038019747E-01 -3.9969223913E+00  4.5012568940E+02 -2.3442459095E+01
  2.7000000000E+02 -3.2500000000E+01 -9.7362183031E+00 -5.1669228155E+00 -8.4303254107E+00 -1.3347526209E+01  2.2055884349E+00 -4.5563640039E+00  1.3445292856E+00 -7.3186490516E+00  4.1755796462E-01  3.1085361899E+00 -4.7851167149E-01 -1.0049571921E+00 -8.4175756991E-01  4.2464947257E-01 -3.2865621792E+00  4.5470816459E+02 -2.3177787236E+01
  2.7500000000E+02 -3.2500000000E+01 -8.7315650368E+00 -4.7099159844E+00 -7.1671023835E+00 -1.3367781976E+01  2.2139059862E+00 -4.7023365321E+00  2.2282984145E+00 -7.0862733328E+00  7.0252335547E-01  3.2810761841E+00 -3.5195079984E-01 -4.5675447176E-01 -8.7315765930E-01  5.1440216197E-01 -2.7105347351E+00  4.5928657430E+02 -2.2978029704E+01
  2.8000000000E+02 -3.2500000000E+01 -7.6173211113E+00 -4.2578902567E+00 -6.2472117891E+00 -1.3383584060E+01  2.2216762364E+00 -4.8622686920E+00  3.0750136345E+00 -6.8320928700E+00  9.6938945001E-01  3.5520554690E+00 -2.7413003037E-01 -1.0838360166E-01 -8.6080615437E-01  6.2665640730E-01 -2.2459489454E+00  4.6386217134E+02 -2.2844412549E+01
  2.8500000000E+02 -3.2500000000E+01 -6.5216797087E+00 -3.8760068309E+00 -5.5441372374E+00 -1.3392898492E+01  2.2288190018E+00 -5.0380268354E+00  3.8800990396E+00 -6.5604799840E+00  1.2187561988E+00  3.7941718074E+00 -2.4920448918E-01  1.5289452455E-01 -8.0305206376E-01  7.0485864049E-01 -1.8777611254E+00  4.6843612087E+02 -2.2777755305E+01
  2.9000000000E+02 -3.2500000000E+01 -5.4513908060E+00 -3.5253159857E+00 -4.9666955536E+00 -1.3393741221E+01  2.2347789091E+00 -5.2312327452E+00  4.6399473439E+00 -6.2750848461E+00  1.4515875295E+00  4.0152444640E+00 -2.5457937413E-01  3.7338976552E-01 -7.1284139328E-01  7.6956932540E-01 -1.5604401035E+00  4.7300953482E+02 -2.2778466657E+01
  2.9500000000E+02 -3.2500000000E+01 -4.4655550457E+00 -3.2196677992E+00 -4.4788957477E+00 -1.3384189766E+01  2.2385819084E+00 -5.4431791337E+00  5.3519419806E+00 -5.9788009477E+00  1.6691409495E+00  4.1699409265E+00 -2.7138856094E-01  5.7748850585E-01 -6.0324818719E-01  7.9193980096E-01 -1.2823460693E+00  4.7758350751E+02 -2.2846542244E+01
  3.0000000000E+02 -3.2500000000E+01 -3.5281885084E+00 -2.9203815163E+00 -4.0696802280E+00 -1.3362400751E+01  2.2388985973E+00 -5.6747686372E+00  6.0144483742E+00 -5.6737452476E+00  1.8729031774E+00  4.3004907297E+00 -2.9159499771E-01  7.7446989071E-01 -4.8072686155E-01  8.0606013164E-01 -1.0422846590E+00  4.8215915160E+02 -2.2981564683E+01
  3.0500000000E+02 -3.2500000000E+01 -2.6725750579E+00 -2.6466460268E+00 -3.7000918733E+00 -1.3326635957E+01  2.2341009996E+00 -5.9264731563E+00  6.6267723173E+00 -5.3612424126E+00  2.0645313110E+00  4.3771504494E+00 -3.1021181086E-01  9.7231975204E-01 -3.4986186766E-01  7.9070719701E-01 -8.1046977999E-01  4.8673763378E+02 -2.3182705810E+01
  3.1000000000E+02 -3.2500000000E+01 -1.8821343414E+00 -2.3854051131E+00 -3.3916551242E+00 -1.3275302304E+01  2.2223191557E+00 -6.1983065632E+00  7.1890832183E+00 -5.0418042849E+00  2.2457962063E+00  4.4178990211E+00 -3.2416569177E-01  1.1711783676E+00 -2.1381427734E-01  7.5824570784E-01 -6.1032313483E-01  4.9132020905E+02 -2.3448731063E+01
  3.1500000000E+02 -3.2500000000E+01 -1.1565412885E+00 -2.1283948246E+00 -3.1023609180E+00 -1.3206993283E+01  2.2014895504E+00 -6.4898119526E+00  7.7023009394E+00 -4.7151012236E+00  2.4185219997E+00  4.4245292294E+00 -3.2941178376E-01  1.3766200817E+00 -7.6378174513E-02  7.1462863230E-01 -4.0769104681E-01  4.9590825307E+02 -2.3778005846E+01
  3.2000000000E+02 -3.2500000000E+01 -5.1061011329E-01 -1.8951472191E+00 -2.8497521137E+00 -1.3120532195E+01  2.1694005433E+00 -6.8000547615E+00  8.1679457223E+00 -4.3799286821E+00  2.5845159741E+00  4.3783857346E+00 -3.2846944389E-01  1.5858749745E+00  6.3590624883E-02  6.4385036358E-01 -2.2008830083E-01  5.0050329160E+02 -2.4168503678E+01
  3.2500000000E+02 -3.2500000000E+01  8.1551516512E-02 -1.6536717545E+00 -2.6191672164E+00 -1.3015013976E+01  2.1237380850E+00 -7.1276163399E+00  8.5879529540E+00 -4.0341779854E+00  2.7454829031E+00  4.3086881477E+00 -3.1404527807E-01  1.7989124793E+00  1.9992439077E-01  5.7081342396E-01 -3.5946258944E-02  5.0510702653E+02 -2.4617815847E+01
  3.3000000000E+02 -3.2500000000E+01  5.9351548640E-01 -1.4291600011E+00 -2.3966546918E+00 -1.2889843044E+01  2.0621294947E+00 -7.4705942858E+00  8.9644578856E+00 -3.6748292719E+00  2.9029225719E+00  4.1832267463E+00 -2.9139790718E-01  2.0173633573E+00  3.3567389804E-01  4.7493768332E-01  1.5365366498E-01  5.0972135754E+02 -2.5123162290E+01
  3.3500000000E+02 -3.2500000000E+01  1.0451137567E+00 -1.2041354151E+00 -2.2012121470E+00 -1.2744766179E+01  1.9821919012E+00 -7.8266013102E+00  9.2995599011E+00 -3.2979882115E+00  3.0580137454E+00  4.0230892563E+00 -2.5677530427E-01  2.2318854199E+00  4.6723077885E-01  3.6843619943E-01  3.3548999787E-01  5.1434839906E+02 -2.5681403391E+01
  3.4000000000E+02 -3.2500000000E+01  1.4289729607E+00 -9.7128286605E-01 -2.0074709109E+00 -1.2579905087E+01  1.8815871442E+00 -8.1927703617E+00  9.5950856766E+00 -2.8989894117E+00  3.2114965906E+00  3.8220313942E+00 -2.0732065571E-01  2.4462433125E+00  5.9176097689E-01  2.5344005721E-01  5.2755954777E-01  5.1899049159E+02 -2.6289052409E+01
  3.4500000000E+02 -3.2500000000E+01  1.7386303310E+00 -7.4371566264E-01 -1.8261407054E+00 -1.2395786403E+01  1.7580799538E+00 -8.5657669055E+00  9.8523793034E+00 -2.4725801359E+00  3.3635738533E+00  3.5689499403E+00 -1.4954248130E-01  2.6528231167E+00  7.1308749006E-01  1.2032700070E-01  7.2322923009E-01  5.2365020705E+02 -2.6942288278E+01
  3.5000000000E+02 -3.2500000000E+01  1.9843386214E+00 -5.0090756940E-01 -1.6638378063E+00 -1.2193372576E+01  1.6096027097E+00 -8.9418102762E+00  1.0072155682E+01 -2.0131758600E+00  3.5138560584E+00  3.2798967628E+00 -7.6393329839E-02  2.8424646305E+00  8.2565875259E-01 -2.0941089195E-02  9.2165178105E-01  5.2833034731E+02 -2.7636968600E+01
  3.5500000000E+02 -3.2500000000E+01  2.1531848569E+00 -2.4119530045E-01 -1.5097739981E+00 -1.1974098563E+01  1.4343250961E+00 -9.3167101160E+00  1.0254448963E+01 -1.5151482186E+00  3.6613715135E+00  2.9440891475E+00  1.2563315482E-02  3.0156900971E+00  9.2874530918E-01 -1.7293549339E-01  1.1298745074E+00  5.3303393534E+02 -2.8368642687E+01
  0.0000000000E+00 -3.0000000000E+01  1.4599771330E+00 -7.7540092115E-02 -1.5280318478E+00 -1.2311025616E+01  1.1829440598E+00 -8.8163966164E+00  1.0184768332E+01 -8.4009332993E-01  3.4499362075E+00  2.4413338522E+00 -6.7080303662E-02  2.6776876042E+00  1.1449005653E+00 -3.5331051828E-01  1.1607409569E+00  1.7828047034E+02 -2.6674537765E+01
  5.0000000000E+00 -3.0000000000E+01  1.4805423967E+00  1.9674693083E-01 -1.4608917832E+00 -1.2083905050E+01  9.7943192592E-01 -9.1882016655E+00  1.0271704314E+01 -3.0926268859E-01  3.5838344367E+00  2.0568250496E+00  3.6706446500E-02  2.7909166726E+00  1.2359180829E+00 -5.1012875300E-01  1.3525587730E+00  1.8306092539E+02 -2.7468367843E+01
  1.0000000000E+01 -3.0000000000E+01  1.4189802470E+00  4.9364732659E-01 -1.4242597847E+00 -1.1845821889E+01  7.4571197120E-01 -9.5465273590E+00  1.0316913490E+01  2.7181950563E-01  3.7101922238E+00  1.6288729431E+00  1.5304468378E-01  2.8644376569E+00  1.3190157031E+00 -6.7692883402E-01  1.5476376936E+00  1.8787186451E+02 -2.8283578428E+01
  1.5000000000E+01 -3.0000000000E+01  1.2743091609E+00  8.1988209972E-01 -1.4268841491E+00 -1.1600049589E+01  4.8157665284E-01 -9.8859478784E+00  1.0318771447E+01  9.0716446869E-01  3.8266860962E+00  1.1617461686E+00  2.8273193347E-01  2.8871137214E+00  1.3938411345E+00 -8.5159095528E-01  1.7452639117E+00  1.9271669051E+02 -2.9114547458E+01
  2.0000000000E+01 -3.0000000000E+01  1.0406789380E+00  1.1819313826E+00 -1.4766801017E+00 -1.1350411246E+01  1.8743517010E-01 -1.0200980151E+01  1.0275325393E+01  1.6006980636E+00  3.9307286034E+00  6.5600051331E-01  4.2675030049E-01  2.8493532953E+00  1.4597642774E+00 -1.0329521517E+00  1.9442181509E+00  1.9759883399E+02 -2.9955429277E+01
  2.5000000000E+01 -3.0000000000E+01  7.1210291415E-01  1.5862486396E+00 -1.5842485544E+00 -1.1101262356E+01 -1.3561036699E-01 -1.0486198945E+01  1.0184132368E+01  2.3564026744E+00  4.0193290500E+00  1.1255776085E-01  5.8473881322E-01  2.7411830095E+00  1.5166751412E+00 -1.2192824810E+00  2.1414383307E+00  2.0252168459E+02 -3.0800175407E+01
  3.0000000000E+01 -3.0000000000E+01  2.8390787318E-01  2.0403160913E+00 -1.7642434739E+00 -1.0857443994E+01 -4.8569421281E-01 -1.0736363065E+01  1.0041902212E+01  3.1783219071E+00  4.0888259109E+00 -4.6492160676E-01  7.5558314915E-01  2.5507340735E+00  1.5643712621E+00 -1.4078947521E+00  2.3325596064E+00  2.0748851068E+02 -3.1642558390E+01
  3.5000000000E+01 -3.0000000000E+01 -2.4843673291E-01  2.5520483159E+00 -2.0361223898E+00 -1.0624200582E+01 -8.6012664055E-01 -1.0946555046E+01  9.8439644617E+00  4.0702200994E+00  4.1345235200E+00 -1.0705022238E+00  9.3793531153E-01  2.2642440995E+00  1.6023016109E+00 -1.5959804544E+00  2.5116650364E+00  2.1250236770E+02 -3.2476199735E+01
  4.0000000000E+01 -3.0000000000E+01 -8.9023225445E-01  3.1279838052E+00 -2.4251197445E+00 -1.0407065022E+01 -1.2553540259E+00 -1.1112323270E+01  9.5837073966E+00  5.0347193585E+00  4.1503487842E+00 -1.6969320072E+00  1.1301224245E+00  1.8667297929E+00  1.6300573786E+00 -1.7815039520E+00  2.6701249483E+00  2.1756599581E+02 -3.3294603068E+01
  4.5000000000E+01 -3.0000000000E+01 -1.6472851975E+00  3.7712197696E+00 -2.9617659961E+00 -1.0211699692E+01 -1.6669459326E+00 -1.1229820067E+01  9.2522238252E+00  6.0719052113E+00  4.1286883150E+00 -2.3360627887E+00  1.3297048502E+00  1.3434844680E+00  1.6482534575E+00 -1.9634443593E+00  2.7958812880E+00  2.2268170817E+02 -3.4091193636E+01
  5.0000000000E+01 -3.0000000000E+01 -2.5219508361E+00  4.4810838238E+00 -3.6799488575E+00 -1.0043699806E+01 -2.0896154626E+00 -1.1295920776E+01  8.8383701712E+00  7.1775895614E+00  4.0605326361E+00 -2.9761100840E+00  1.5326518327E+00  6.8174274295E-01  1.6594888828E+00 -2.1395421076E+00  2.8736965392E+00  2.2785127231E+02 -3.4859365251E+01
  5.5000000000E+01 -3.0000000000E+01 -3.5076287518E+00  5.2550318940E+00 -4.6175648006E+00 -9.9083761722E+00 -2.5172765704E+00 -1.1308321494E+01  8.3293457677E+00  8.3415367616E+00  3.9359766505E+00 -3.5968861875E+00  1.7330292635E+00 -1.2814929249E-01  1.6682878401E+00 -2.3022575608E+00  2.8829293355E+00  2.3307578834E+02 -3.5592535605E+01
  6.0000000000E+01 -3.0000000000E+01 -4.5964538164E+00  6.0861673203E+00 -5.8210880457E+00 -9.8105117346E+00 -2.9431300677E+00 -1.1265599922E+01  7.7117983167E+00  9.5459888087E+00  3.7450497861E+00 -4.1759112175E+00  1.9256708488E+00 -1.0907954696E+00  1.6781708190E+00 -2.4423622694E+00  2.7902575597E+00  2.3835556872E+02 -3.6284210565E+01
  6.5000000000E+01 -3.0000000000E+01 -5.7985367101E+00  6.9508696703E+00 -7.3462677691E+00 -9.7541226492E+00 -3.3597850619E+00 -1.1167252613E+01  6.9733756214E+00  1.0764812757E+01  3.4787930547E+00 -4.7055751773E+00  2.1107923476E+00 -2.2158050713E+00  1.6877854951E+00 -2.5649503722E+00  2.5579968604E+00  2.4369002625E+02 -3.6928057630E+01
  7.0000000000E+01 -3.0000000000E+01 -7.0816866568E+00  7.8158688264E+00 -9.2525579319E+00 -9.7422282085E+00 -3.7594034786E+00 -1.1013707537E+01  6.1045543880E+00  1.1963530717E+01  3.1304508779E+00 -5.1443206660E+00  2.2777105506E+00 -3.5251836452E+00  1.7003078297E+00 -2.6659689625E+00  2.1558823723E+00  2.4907757761E+02 -3.7517988083E+01
  7.5000000000E+01 -3.0000000000E+01 -8.3752863439E+00  8.6245362259E+00 -1.1647698813E+01 -9.7766440665E+00 -4.1338775320E+00 -1.0806325194E+01  5.1005294832E+00  1.3100359723E+01  2.6966305499E+00 -5.4261364595E+00  2.3961037596E+00 -5.0378222007E+00  1.7269646989E+00 -2.7380497252E+00  1.4998180319E+00  2.5451557112E+02 -3.8048246628E+01
  8.0000000000E+01 -3.0000000000E+01 -9.6184227639E+00  9.2145374742E+00 -1.4692286290E+01 -9.8578184135E+00 -4.4750342555E+00 -1.0547391849E+01  3.9629759449E+00  1.4128271083E+01  2.1783126674E+00 -5.5165865421E+00  2.3976936343E+00 -6.7998485595E+00  1.7930062468E+00 -2.8363929871E+00  4.7664145199E-01  2.6000024721E+02 -3.8513506423E+01
  8.5000000000E+01 -3.0000000000E+01 -1.0622363789E+01  9.1677731683E+00 -1.8634863706E+01 -9.9847143073E+00 -4.7748756100E+00 -1.0240115020E+01  2.7015237374E+00  1.4998054317E+01  1.5816218959E+00 -5.3546066425E+00  2.0451111455E+00 -8.8513094187E+00  2.0154334232E+00 -3.1005166841E+00 -1.1250611638E+00  2.6552673976E+02 -3.8908966532E+01
  9.0000000000E+01 -3.0000000000E+01 -1.1457928249E+01  7.4607413731E+00 -2.3325123405E+01 -1.0154763204E+01 -5.0258512615E+00 -9.8886128751E+00  1.3347114161E+00  1.5662328110E+01  9.1823410262E-01 -5.3479563943E+00  9.0037867127E-01 -1.0925389228E+01  2.7100799329E+00 -4.0761141467E+00 -3.4293554044E+00  2.7108912461E+02 -3.9230448005E+01
  9.5000000000E+01 -3.0000000000E+01 -1.2251198439E+01  3.1153170699E+00 -2.8449425258E+01 -1.0363885537E+01 -5.2211603363E+00 -9.4978884110E+00 -1.0986928200E-01  1.6080259981E+01  2.0527268139E-01 -5.9881104596E+00 -9.1393949411E-01 -1.2940280280E+01  4.2106668395E+00 -6.8298430805E+00 -6.2165292488E+00  2.7668051855E+02 -3.9474484155E+01
  1.0000000000E+02 -3.0000000000E+01 -1.3613937167E+01 -3.9856376537E+00 -3.0061842994E+01 -1.0606600182E+01 -5.3550634854E+00 -9.0737815388E+00 -1.5965255180E+00  1.6222612713E+01 -5.3544592255E-01 -8.4850964181E+00 -3.9548922347E+00 -1.3613069963E+01  7.0742849510E+00 -1.0898294647E+01 -6.8395455701E+00  2.8229322866E+02 -3.9638400323E+01
  1.0500000000E+02 -3.0000000000E+01 -1.5606816353E+01 -1.0092290051E+01 -2.8447512947E+01 -1.0876216393E+01 -5.4231874443E+00 -8.6228821077E+00 -3.0839111149E+00  1.6076530953E+01 -1.2790140590E+00 -1.1357995869E+01 -6.6709695496E+00 -1.2574726891E+01  9.7113070237E+00 -1.4074664010E+01 -5.9708898895E+00  2.8791894720E+02 -3.9720378517E+01
  1.1000000000E+02 -3.0000000000E+01 -1.7620954159E+01 -1.3727523951E+01 -2.4725785946E+01 -1.1165107124E+01 -5.4227908818E+00 -8.1524007666E+00 -4.5294284726E+00  1.5648858756E+01 -2.0000995772E+00 -1.3329891256E+01 -8.3633748420E+00 -1.0401514907E+01  1.1403472693E+01 -1.5590216983E+01 -4.1717706955E+00  2.9354898290E+02 -3.9719502938E+01
  1.1500000000E+02 -3.0000000000E+01 -1.8955104458E+01 -1.4773339239E+01 -2.0611829865E+01 -1.1465045480E+01 -5.3529680721E+00 -7.6699955352E+00 -5.8952728946E+00  1.4965813982E+01 -2.6764619917E+00 -1.3736056948E+01 -9.0728980537E+00 -8.0424375955E+00  1.2141270864E+01 -1.5313287095E+01 -2.2229347431E+00  2.9917451582E+02 -3.9635783388E+01
  1.2000000000E+02 -3.0000000000E+01 -1.9640065979E+01 -1.4612671239E+01 -1.7280176255E+01 -1.1767584813E+01 -5.2147657109E+00 -7.1835564903E+00 -7.1537661889E+00  1.4067510642E+01 -3.2920006888E+00 -1.3139094424E+01 -9.4168285121E+00 -6.0806350436E+00  1.2420379448E+01 -1.4048587658E+01 -7.2398403234E-01  3.0478686023E+02 -3.9470155028E+01
  1.2500000000E+02 -3.0000000000E+01 -2.0040721878E+01 -1.3582711645E+01 -1.4004421176E+01 -1.2064457569E+01 -5.0111919507E+00 -6.7009693302E+00 -8.2890697254E+00  1.2999431344E+01 -3.8377358036E+00 -1.2009809519E+01 -9.3386986527E+00 -4.1074985203E+00  1.2322614935E+01 -1.2232252385E+01  6.4178247795E-01  3.1037771905E+02 -3.9224454463E+01
