Magnetometer grid (GEO) [deg] dB (North-East-Down) [nT]
         0  6.0000000000E+01  2  0 17
      72      69
Lon Lat dBn dBe dBd dBnMhd dBeMhd dBdMhd dBnFac dBeFac dBdFac dBnHal dBeHal dBdHal dBnPed dBePed dBdPed LonSm LatSm
  2.4000000000E+02 -5.7500000000E+01  2.0084852005E+01  5.0285929778E+00 -4.0548766420E+01 -1.0996896305E+01  6.2545325247E+00 -8.0442605263E+00 -5.4923066976E+00 -2.6892737550E+01 -2.7004713968E+00  3.2383890189E+01 -2.2838547627E-01 -9.0136810241E+00  4.1901648186E+00  2.5895183479E+01 -2.0790353473E+01  4.3234668970E+02 -5.0340142167E+01
  2.4500000000E+02 -5.7500000000E+01  1.8170850813E+01 -9.7529012535E-01 -4.0254949490E+01 -1.0714681916E+01  6.3665643598E+00 -8.2924967410E+00 -3.8049876605E+00 -2.6775270554E+01 -1.8774793632E+00  2.8245581739E+01 -1.5495214358E+00 -8.8947792567E+00  4.4449386506E+00  2.0982937505E+01 -2.1190194129E+01  4.3646052698E+02 -4.9840339039E+01
  2.5000000000E+02 -5.7500000000E+01  1.6592713574E+01 -7.9570631503E+00 -3.7619771685E+01 -1.0436007830E+01  6.4459843696E+00 -8.5533930081E+00 -2.1844168309E+00 -2.6470840392E+01 -1.0770004356E+00  2.4172333589E+01 -3.6536712681E+00 -7.5035669588E+00  5.0408046456E+00  1.5721464140E+01 -2.0485811283E+01  4.4054797489E+02 -4.9390520258E+01
  2.5500000000E+02 -5.7500000000E+01  1.5000882871E+01 -1.4465055404E+01 -3.0756574151E+01 -1.0160556339E+01  6.4954268938E+00 -8.8253582249E+00 -6.3785272860E-01 -2.6009661084E+01 -3.0626940451E-01  2.0533253520E+01 -5.9632250502E+00 -3.8197289651E+00  5.2660384184E+00  1.1012403836E+01 -1.7805217557E+01  4.4461297862E+02 -4.8992671681E+01
  2.6000000000E+02 -5.7500000000E+01  1.3288707238E+01 -1.6676365454E+01 -2.3378322616E+01 -9.8876271817E+00  6.5172999783E+00 -9.1069983853E+00  8.3067792070E-01 -2.5417047657E+01  4.2942944358E-01  1.7988146933E+01 -6.2253144033E+00  1.5226490653E-01  4.3575095660E+00  8.4486966282E+00 -1.4853018581E+01  4.4865916598E+02 -4.8648528675E+01
  2.6500000000E+02 -5.7500000000E+01  1.2105775196E+01 -1.7416113075E+01 -1.6641951280E+01 -9.6162143045E+00  6.5137455828E+00 -9.3970964236E+00  2.2190821729E+00 -2.4714695057E+01  1.1262502819E+00  1.5937707930E+01 -6.0393089972E+00  3.9369843165E+00  3.5651993977E+00  6.8241453969E+00 -1.2308089455E+01  4.5268989187E+02 -4.8359577635E+01
  2.7000000000E+02 -5.7500000000E+01  1.1405326691E+01 -1.6720561758E+01 -1.0822158379E+01 -9.3450783566E+00  6.4866109152E+00 -9.6945828612E+00  3.5265496534E+00 -2.3921325378E+01  1.7815028948E+00  1.4483962805E+01 -5.2031265628E+00  7.2444409285E+00  2.7398925891E+00  5.9172792675E+00 -1.0153519342E+01  4.5670828186E+02 -4.8127056754E+01
  2.7500000000E+02 -5.7500000000E+01  1.1213793280E+01 -1.5315573511E+01 -6.0764295789E+00 -9.0728156431E+00  6.4374260178E+00 -9.9984978139E+00  4.7530481523E+00 -2.3053187662E+01  2.3934050684E+00  1.3544315692E+01 -4.1337800088E+00  9.9138396352E+00  1.9892450795E+00  5.4339681424E+00 -8.3851764685E+00  4.6071727513E+02 -4.7951956289E+01
  2.8000000000E+02 -5.7500000000E+01  1.1358927782E+01 -1.3677863103E+01 -2.1727770852E+00 -8.7979254984E+00  6.3673996522E+00 -1.0307952138E+01  5.8990948151E+00 -2.2124607657E+01  2.9609406155E+00  1.2923295705E+01 -3.0796614806E+00  1.2078587781E+01  1.3344627603E+00  5.1590063824E+00 -6.9043533438E+00  4.6471966664E+02 -4.7835018531E+01
  2.8500000000E+02 -5.7500000000E+01  1.1686583560E+01 -1.2020566572E+01  1.1683888844E+00 -8.5188688116E+00  6.2774172225E+00 -1.0622085583E+01  6.9657954945E+00 -2.1148351806E+01  3.4838291816E+00  1.2468761372E+01 -2.1302596945E+00  1.3920929971E+01  7.7089550568E-01  4.9806277060E+00 -5.6142846845E+00  4.6871814885E+02 -4.7776737625E+01
  2.9000000000E+02 -5.7500000000E+01  1.2072448807E+01 -1.0386638274E+01  4.1468426488E+00 -8.2341253662E+00  6.1680516096E+00 -1.0940024697E+01  7.9549112864E+00 -2.0135705372E+01  3.9625030767E+00  1.2091852494E+01 -1.2697317716E+00  1.5572124273E+01  2.5981039275E-01  4.8507472595E+00 -4.4477600036E+00  4.7271535304E+02 -4.7777359392E+01
  2.9500000000E+02 -5.7500000000E+01  1.2401302006E+01 -8.7931352662E+00  6.8552385329E+00 -7.9422442730E+00  6.0395785680E+00 -1.1260846888E+01  8.8687352919E+00 -1.9096524584E+01  4.3979958785E+00  1.1717323111E+01 -4.5440472245E-01  1.7082563526E+01 -2.4251212398E-01  4.7182154721E+00 -3.3644739838E+00  4.7671389041E+02 -4.7836881210E+01
  3.0000000000E+02 -5.7500000000E+01  1.2608798019E+01 -7.3109478812E+00  9.3602455291E+00 -7.6418926502E+00  5.8919968260E+00 -1.1583547561E+01  9.7100366441E+00 -1.8039555401E+01  4.7918603912E+00  1.1272790945E+01  3.0909140924E-01  1.8489262906E+01 -7.3213692068E-01  4.5275192844E+00 -2.3373302069E+00  4.8071639310E+02 -4.7955052020E+01
  3.0500000000E+02 -5.7500000000E+01  1.2681799037E+01 -5.9801010034E+00  1.1777294919E+01 -7.3319012024E+00  5.7250511329E+00 -1.1907013845E+01  1.0482310673E+01 -1.6972676344E+01  5.1462247513E+00  1.0724756653E+01  9.9837293573E-01  1.9874840401E+01 -1.1933670872E+00  4.2691512724E+00 -1.3367563880E+00  4.8472555533E+02 -4.8131372437E+01
  3.1000000000E+02 -5.7500000000E+01  1.2591954772E+01 -4.8032096399E+00  1.4223837121E+01 -7.0113064105E+00  5.5382595390E+00 -1.2230002032E+01  1.1190078882E+01 -1.5902839212E+01  5.4638694352E+00  1.0050222927E+01  1.6205816533E+00  2.1319000955E+01 -1.6370406258E+00  3.9407883800E+00 -3.2903123738E-01  4.8874417464E+02 -4.8365094938E+01
  3.1500000000E+02 -5.7500000000E+01  1.2270687901E+01 -3.7686599233E+00  1.6784812816E+01 -6.6793955090E+00  5.3309374155E+00 -1.2551123080E+01  1.1839136307E+01 -1.4835885343E+01  5.7482731865E+00  9.2107881264E+00  2.2141490572E+00  2.2872543088E+01 -2.0998410228E+00  3.5221389473E+00  7.1511962139E-01  4.9277519372E+02 -4.8655224037E+01
  3.2000000000E+02 -5.7500000000E+01  1.1655737505E+01 -2.9581066652E+00  1.9556923717E+01 -6.3357435478E+00  5.1022259395E+00 -1.2868832775E+01  1.2436855235E+01 -1.3776168450E+01  6.0036684947E+00  8.1259103144E+00  2.7552634631E+00  2.4593426862E+01 -2.5712844961E+00  2.9605723825E+00  1.8286611347E+00  4.9682174253E+02 -4.9000516307E+01
  3.2500000000E+02 -5.7500000000E+01  1.0676614850E+01 -2.3940214590E+00  2.2764947821E+01 -5.9802589617E+00  4.8511209292E+00 -1.3181425109E+01  1.2992308468E+01 -1.2725914307E+01  6.2349962324E+00  6.7314122469E+00  3.2380786025E+00  2.6645342839E+01 -3.0668469027E+00  2.2426933161E+00  3.0660338582E+00  5.0088718127E+02 -4.9399480113E+01
  3.3000000000E+02 -5.7500000000E+01  9.1292927529E+00 -2.0903107525E+00  2.6642394198E+01 -5.6132218547E+00  4.5765004524E+00 -1.3487031129E+01  1.3516317145E+01 -1.1684635745E+01  6.4478035785E+00  4.8820866316E+00  3.7204756198E+00  2.9187832443E+01 -3.6558891690E+00  1.2973489198E+00  4.4937893058E+00  5.0497514399E+02 -4.9850374819E+01
  3.3500000000E+02 -5.7500000000E+01  6.5947236826E+00 -2.0794471954E+00  3.1473180647E+01 -5.2353282028E+00  4.2771583917E+00 -1.3783624100E+01  1.4021648498E+01 -1.0648246732E+01  6.6481803409E+00  2.2791360116E+00  4.3214030255E+00  3.2408326204E+01 -4.4707326243E+00 -2.9761880844E-02  6.2002982028E+00  5.0908958306E+02 -5.0351209261E+01
  3.4000000000E+02 -5.7500000000E+01  2.1804761532E+00 -2.2873450044E+00  3.7413939504E+01 -4.8477334973E+00  3.9518368004E+00 -1.4069026665E+01  1.4523269822E+01 -9.6076217393E+00  6.8426856391E+00 -1.6432888195E+00  5.4170387817E+00  3.6384278355E+01 -5.8517713519E+00 -2.0485988471E+00  8.2560021754E+00  5.1323481446E+02 -5.0899739203E+01
  3.4500000000E+02 -5.7500000000E+01 -5.3149085359E+00 -2.2529419837E+00  4.3532633551E+01 -4.4520950711E+00  3.5992665284E+00 -1.4340924212E+01  1.5038881538E+01 -8.5448861121E+00  7.0383450993E+00 -7.5073617294E+00  7.8733185212E+00  4.0581180152E+01 -8.3943332737E+00 -5.1806409212E+00  1.0254032511E+01  5.1741556362E+02 -5.1493463490E+01
  3.5000000000E+02 -5.7500000000E+01 -1.6169508820E+01 -2.0812664388E+00  4.8960301809E+01 -4.0506176704E+00  3.2182082268E+00 -1.4596885034E+01  1.5584901354E+01 -7.4262678231E+00  7.2407703872E+00 -1.5917789224E+01  1.2094956705E+01  4.4563849936E+01 -1.1786003279E+01 -9.9681635479E+00  1.1752566519E+01  5.2163701162E+02 -5.2129618586E+01
  3.5500000000E+02 -5.7500000000E+01 -3.1329742580E+01 -9.1629566437E-01  5.2371952549E+01 -3.6460988513E+00  2.8075027908E+00 -1.4834386561E+01  1.6163854181E+01 -6.2039694451E+00  7.4490586870E+00 -2.7640586151E+01  1.8949718482E+01  4.7277424226E+01 -1.6206911758E+01 -1.6469547492E+01  1.2479856197E+01  5.2590484091E+02 -5.2805171186E+01
  0.0000000000E+00 -5.5000000000E+01 -7.1397653386E+00 -1.3101248877E+00  4.3242720543E+01 -4.0835601607E+00  2.1878634361E+00 -1.4732732600E+01  1.5607416124E+01 -4.1839958893E+00  7.3016773454E+00 -1.0539154201E+01  7.6777361122E+00  3.8425822345E+01 -8.1244671010E+00 -6.9917285468E+00  1.2247953452E+01  1.7130469736E+02 -5.1105400064E+01
  5.0000000000E+00 -5.5000000000E+01 -2.1238063971E+01 -5.6095561441E-01  4.7712188731E+01 -3.6966372197E+00  1.7278087318E+00 -1.4942350159E+01  1.6104599842E+01 -2.8266918159E+00  7.4876506129E+00 -2.1493671372E+01  1.3651856893E+01  4.1667173204E+01 -1.2152355222E+01 -1.3113929423E+01  1.3499715072E+01  1.7574856866E+02 -5.1857134324E+01
  1.0000000000E+01 -5.5000000000E+01 -3.9133716985E+01  7.0337164072E-01  4.7187737765E+01 -3.3178049175E+00  1.2359334712E+00 -1.5125492858E+01  1.6557949124E+01 -1.3600859104E+00  7.6460583753E+00 -3.5858033670E+01  2.1795841610E+01  4.0971832760E+01 -1.6515827521E+01 -2.0968317530E+01  1.3695339488E+01  1.8025620626E+02 -5.2636655058E+01
  1.5000000000E+01 -5.5000000000E+01 -5.8309351564E+01  2.7236016727E+00  3.9470738128E+01 -2.9526069455E+00  7.1217977057E-01 -1.5279372014E+01  1.6994881161E+01  1.7068724424E-01  7.7863888702E+00 -5.1393912076E+01  3.1357568142E+01  3.4390483165E+01 -2.0957713703E+01 -2.9516833484E+01  1.2573238106E+01  1.8483504482E+02 -5.3439518083E+01
  2.0000000000E+01 -5.5000000000E+01 -7.3730992969E+01  3.1420602483E+00  2.5536584958E+01 -2.6073257076E+00  1.5699406496E-01 -1.5401312900E+01  1.7392915072E+01  1.7559606513E+00  7.8983801603E+00 -6.5532946483E+01  3.8224611073E+01  2.2912710556E+01 -2.2983635850E+01 -3.6995505541E+01  1.0126807141E+01  1.8949303873E+02 -5.4260937821E+01
  2.5000000000E+01 -5.5000000000E+01 -8.4501752852E+01  3.8065680844E+00  8.4418653609E+00 -2.2889738231E+00 -4.2855531043E-01 -1.5488817660E+01  1.7671310623E+01  3.1953518361E+00  7.9505628252E+00 -7.6225873643E+01  4.3073546985E+01  8.8361366582E+00 -2.3658216010E+01 -4.2033775426E+01  7.1439835373E+00  1.9423862717E+02 -5.5095769572E+01
  3.0000000000E+01 -5.5000000000E+01 -8.9153945672E+01  6.0539480782E+00 -1.1810121999E+01 -2.0052542711E+00 -1.0426445762E+00 -1.5539624809E+01  1.7871972550E+01  4.3335131611E+00  7.9593394355E+00 -8.1277356630E+01  4.6786985883E+01 -7.9948234619E+00 -2.3743307320E+01 -4.4023906389E+01  3.7649868367E+00  1.9908066737E+02 -5.5938491302E+01
  3.5000000000E+01 -5.5000000000E+01 -8.6726299975E+01  8.8898821673E+00 -3.3943340817E+01 -1.7644913557E+00 -1.6825453525E+00 -1.5551772316E+01  1.8058370937E+01  5.1422940913E+00  7.9477090283E+00 -8.0173482343E+01  4.8577202933E+01 -2.6502640631E+01 -2.2846697212E+01 -4.3147069504E+01  1.6336310067E-01  2.0402832531E+02 -5.6783186384E+01
  4.0000000000E+01 -5.5000000000E+01 -7.6941260753E+01  1.0318463202E+01 -5.4012995238E+01 -1.5755150555E+00 -2.3444607418E+00 -1.5523656488E+01  1.8257306897E+01  5.6672808658E+00  7.9232145343E+00 -7.3331926046E+01  4.6709939022E+01 -4.3469396628E+01 -2.0291126549E+01 -3.9714295944E+01 -2.9431566564E+00  2.0909091172E+02 -5.7623529429E+01
  4.5000000000E+01 -5.5000000000E+01 -6.1276075549E+01  1.0869724874E+01 -6.8123213725E+01 -1.4474890695E+00 -3.0233536315E+00 -1.5454085725E+01  1.8416407458E+01  5.9410358291E+00  7.8648779174E+00 -6.0748467399E+01  4.2590952040E+01 -5.5911781897E+01 -1.7496526539E+01 -3.4638909364E+01 -4.6222240205E+00  2.1427764933E+02 -5.8452778223E+01
  5.0000000000E+01 -5.5000000000E+01 -4.2310027731E+01  9.7800536940E+00 -7.4099024033E+01 -1.3896699585E+00 -3.7127714641E+00 -1.5342327242E+01  1.8452471040E+01  5.9632810296E+00  7.7426458213E+00 -4.4854694739E+01  3.6293578250E+01 -6.2315102517E+01 -1.4518134074E+01 -2.8764034122E+01 -4.1842400957E+00  2.1959735706E+02 -5.9263775798E+01
  5.5000000000E+01 -5.5000000000E+01 -2.4631641772E+01  8.3049419949E+00 -7.1626792274E+01 -1.4110867229E+00 -4.4046864688E+00 -1.5188148621E+01  1.8272078140E+01  5.7194972955E+00  7.5256894506E+00 -2.9944940634E+01  2.9628908592E+01 -6.2180335253E+01 -1.1547692555E+01 -2.2638777423E+01 -1.7839978513E+00  2.2505803834E+02 -6.0048967817E+01
  6.0000000000E+01 -5.5000000000E+01 -1.0213147694E+01  8.3796648892E+00 -6.7980557180E+01 -1.5201252814E+00 -5.0893724305E+00 -1.4991844598E+01  1.7778258336E+01  5.1985322315E+00  7.1852401047E+00 -1.7575372392E+01  2.4569897714E+01 -6.1182494925E+01 -8.8959083554E+00 -1.6299392626E+01  1.0085422390E+00  2.3066636538E+02 -6.0800441553E+01
  6.5000000000E+01 -5.5000000000E+01  2.0261580482E+00  6.2564696151E+00 -6.5289137705E+01 -1.7240187285E+00 -5.7553459568E+00 -1.4754260825E+01  1.6879107179E+01  4.4064176627E+00  6.6975163534E+00 -7.4298715637E+00  1.8698717799E+01 -6.0828386204E+01 -5.6990588387E+00 -1.1093319890E+01  3.5959929707E+00  2.3642706125E+02 -6.1509993589E+01
  7.0000000000E+01 -5.5000000000E+01  1.2467782173E+01  2.6689705624E+00 -6.2844878241E+01 -2.0282457072E+00 -6.3894180589E+00 -1.4476808072E+01  1.5498689003E+01  3.3736536666E+00  6.0467103998E+00  1.3351057446E+00  1.2246317384E+01 -6.0487922210E+01 -2.3377668679E+00 -6.5615824289E+00  6.0731416406E+00  2.4234219682E+02 -6.2169233554E+01
  7.5000000000E+01 -5.5000000000E+01  2.0713253511E+01 -2.9495495574E+00 -6.0694171389E+01 -2.4358616485E+00 -6.9769004918E+00 -1.4161463381E+01  1.3596001199E+01  2.1581894308E+00  5.2295147403E+00  8.1579199038E+00  4.9652228461E+00 -5.9901654643E+01  1.3951940562E+00 -3.0960613425E+00  8.1394318944E+00  2.4841044222E+02 -6.2769730270E+01
  8.0000000000E+01 -5.5000000000E+01  2.7466641235E+01 -8.7722723433E+00 -5.5539941155E+01 -2.9468193572E+00 -7.5020090640E+00 -1.3810771714E+01  1.1212837021E+01  8.5978050802E-01  4.2666255677E+00  1.4260644983E+01 -2.2438645711E+00 -5.6377116735E+01  4.9399785885E+00  1.1382078375E-01  1.0381321726E+01  2.5462633926E+02 -6.3303204058E+01
  8.5000000000E+01 -5.5000000000E+01  3.4817315116E+01 -1.1972849129E+01 -5.0496747130E+01 -3.5573518192E+00 -7.9485014603E+00 -1.3427830924E+01  8.4256945596E+00 -3.8879929263E-01  3.1870312577E+00  2.2010170684E+01 -8.0793737437E+00 -5.2969821495E+01  7.9388016912E+00  4.4438253680E+00  1.2713874031E+01  2.6097968983E+02 -6.3761764246E+01
  9.0000000000E+01 -5.5000000000E+01  4.2737715650E+01 -1.5059099962E+01 -4.6551297886E+01 -4.2595216878E+00 -8.3005429243E+00 -1.3016273743E+01  5.2914957796E+00 -1.4685421574E+00  2.0123932117E+00  3.0596935238E+01 -1.4626604642E+01 -5.0522329420E+01  1.1108806321E+01  9.3365897612E+00  1.4974912065E+01  2.6745517546E+02 -6.4138184056E+01
  9.5000000000E+01 -5.5000000000E+01  4.8693187294E+01 -1.9617358158E+01 -4.5983196269E+01 -5.0410593051E+00 -8.5437585065E+00 -1.2580236765E+01  1.8857497497E+00 -2.2820131263E+00  7.6740569314E-01  3.7446863113E+01 -2.1925053530E+01 -5.0264452906E+01  1.4401633736E+01  1.3133467005E+01  1.6094087709E+01  2.7403232698E+02 -6.4426196741E+01
  1.0000000000E+02 -5.5000000000E+01  5.0417640801E+01 -2.5646287699E+01 -4.5489189951E+01 -5.8855807989E+00 -8.6663708520E+00 -1.2124314795E+01 -1.6887622070E+00 -2.7586401308E+00 -5.1797843006E-01  4.0363601350E+01 -2.9205852103E+01 -4.9781942377E+01  1.7628382457E+01  1.4984575387E+01  1.6935045651E+01  2.8068593853E+02 -6.4620788629E+01
  1.0500000000E+02 -5.5000000000E+01  4.7883389035E+01 -3.2677823207E+01 -4.5532364358E+01 -6.7732460112E+00 -8.6602701591E+00 -1.1653504004E+01 -5.3040026720E+00 -2.8638459328E+00 -1.8088968501E+00  3.9077202867E+01 -3.5961004892E+01 -4.9082944432E+01  2.0883434850E+01  1.4807297777E+01  1.7012980928E+01  2.8738696414E+02 -6.4718458848E+01
  1.1000000000E+02 -5.5000000000E+01  4.1083410690E+01 -4.2251833446E+01 -3.9692631389E+01 -7.6818290798E+00 -8.5218511134E+00 -1.1173126883E+01 -8.8143362185E+00 -2.6090523325E+00 -3.0671143279E+00  3.2932240543E+01 -4.3262864897E+01 -4.3177987817E+01  2.4647335444E+01  1.2141934897E+01  1.7725597639E+01  2.9410385392E+02 -6.4717414420E+01
  1.1500000000E+02 -5.5000000000E+01  3.2723835711E+01 -4.8523032910E+01 -2.7890103652E+01 -8.5880922648E+00 -8.2524647221E+00 -1.0688745245E+01 -1.2074460430E+01 -2.0580138080E+00 -4.2551683258E+00  2.5703725895E+01 -4.7824767631E+01 -3.2255987610E+01  2.7682662511E+01  9.6122132507E+00  1.9309797529E+01  3.0080419891E+02 -6.4617674645E+01
  1.2000000000E+02 -5.5000000000E+01  2.6566843915E+01 -4.9018352360E+01 -1.4950845430E+01 -9.4692812665E+00 -7.8583941758E+00 -1.0206055891E+01 -1.4974645326E+01 -1.3149997948E+00 -5.3450999914E+00  2.1148708632E+01 -4.9054335248E+01 -2.0559275737E+01  2.9862061876E+01  9.2093768584E+00  2.1159586189E+01  3.0745648584E+02 -6.4421069968E+01
  1.2500000000E+02 -5.5000000000E+01  2.2521455023E+01 -4.5643697384E+01 -6.4279332566E+00 -1.0304542279E+01 -7.3503639378E+00 -9.7307765886E+00 -1.7466750358E+01 -4.9261585128E-01 -6.3247386184E+00  1.9777500291E+01 -4.8447905653E+01 -1.2259782961E+01  3.0515247369E+01  1.0647188057E+01  2.1887364912E+01  3.1403173734E+02 -6.4131135470E+01
  1.3000000000E+02 -5.5000000000E+01  1.9146934660E+01 -4.2144318732E+01 -3.2005872568E+00 -1.1076064490E+01 -6.7426690477E+00 -9.2685282059E+00 -1.9550046812E+01  3.0906024669E-01 -7.1936053245E+00  1.8942209783E+01 -4.7621485923E+01 -7.8766806988E+00  3.0830836179E+01  1.1910775992E+01  2.1138226972E+01  3.2050483990E+02 -6.3752914113E+01
  1.3500000000E+02 -5.5000000000E+01  1.5349488182E+01 -3.9769862719E+01 -1.6003570508E+00 -1.1769841600E+01 -6.0520774129E+00 -8.8247079005E+00 -2.1256838115E+01  1.0100462727E+00 -7.9590522104E+00  1.7197967792E+01 -4.6736123003E+01 -4.7818267612E+00  3.1178200106E+01  1.2008291425E+01  1.9965229821E+01  3.2685543041E+02 -6.3292695985E+01
  1.4000000000E+02 -5.5000000000E+01  1.1584270241E+01 -3.7634160713E+01  6.4116992469E-01 -1.2376010682E+01 -5.2966753913E+00 -8.4043757339E+00 -2.2644787772E+01  1.5499399947E+00 -8.6344527561E+00  1.5451615292E+01 -4.5568833602E+01 -1.3406497575E+00  3.1153453404E+01  1.1681408286E+01  1.9020648172E+01  3.3306830018E+02 -6.2757724890E+01
  1.4500000000E+02 -5.5000000000E+01  9.0078373443E+00 -3.4999857533E+01  3.9935228456E+00 -1.2888806721E+01 -4.4948015501E+00 -8.0121403661E+00 -2.3791235985E+01  1.8760432026E+00 -9.2380640217E+00  1.4731130346E+01 -4.4333987450E+01  2.9048800957E+00  3.0956749705E+01  1.1952888265E+01  1.8338847138E+01  3.3913335605E+02 -6.2155902439E+01
  1.5000000000E+02 -5.5000000000E+01  7.8512574468E+00 -3.1890415328E+01  7.8950387164E+00 -1.3306224993E+01 -3.6641619276E+00 -7.6520654414E+00 -2.4720101535E+01  1.9344649200E+00 -9.7721066581E+00  1.5036653949E+01 -4.3107995248E+01  7.7006692980E+00  3.0840930026E+01  1.2947276927E+01  1.7618541518E+01  3.4504523384E+02 -6.1495513806E+01
  1.5500000000E+02 -5.5000000000E+01  8.1655460541E+00 -2.8291234103E+01  1.2302124892E+01 -1.3629498635E+01 -2.8211780189E+00 -7.3275915517E+00 -2.5356985010E+01  1.6682693188E+00 -1.0207301120E+01  1.6459945224E+01 -4.1848350651E+01  1.2952139131E+01  3.0692084475E+01  1.4710025248E+01  1.6884878432E+01  3.5080268314E+02 -6.0784991130E+01
  1.6000000000E+02 -5.5000000000E+01  1.0342033301E+01 -2.4206753683E+01  1.7133404295E+01 -1.3862481643E+01 -1.9805593490E+00 -7.0414811370E+00 -2.5618782047E+01  1.0070612920E+00 -1.0508089032E+01  1.9204406476E+01 -4.0622755762E+01  1.8486458799E+01  3.0618890515E+01  1.7389500136E+01  1.6196515665E+01  3.5640783846E+02 -6.0032722189E+01
  1.6500000000E+02 -5.5000000000E+01  1.4832408940E+01 -1.9283092588E+01  2.2861740059E+01 -1.4011023123E+01 -1.1550731113E+00 -6.7957823037E+00 -2.5466103777E+01 -1.1014251456E-01 -1.0650534758E+01  2.3902925701E+01 -3.9414449042E+01  2.4501282566E+01  3.0406610139E+01  2.1396572080E+01  1.5806774554E+01  3.6186547099E+02 -5.9246905200E+01
  1.7000000000E+02 -5.5000000000E+01  2.2537564581E+01 -8.2513808607E+00  2.6773998101E+01 -1.4082380141E+01 -3.5546922833E-01 -6.5918230890E+00 -2.4957446716E+01 -1.7395827193E+00 -1.0643069737E+01  3.4850632119E+01 -3.5234034652E+01  2.8874020993E+01  2.6726759319E+01  2.9077705739E+01  1.5134869934E+01  3.6718228708E+02 -5.8435445913E+01
  1.7500000000E+02 -5.5000000000E+01  2.9017577609E+01  4.0669463991E+00  1.8392705421E+01 -1.4084698662E+01  4.0948611904E-01 -6.4302206666E+00 -2.4086942938E+01 -3.8821656607E+00 -1.0476169784E+01  4.5098399798E+01 -2.8230664218E+01  2.4223318870E+01  2.2090819412E+01  3.5770290159E+01  1.1075777002E+01  3.7236631230E+02 -5.7605890597E+01
  1.8000000000E+02 -5.5000000000E+01  3.0699981589E+01  1.0965312492E+01  6.5003371637E+00 -1.4026573896E+01  1.1328995915E+00 -6.3109184787E+00 -2.2956313574E+01 -6.4361899536E+00 -1.0178906298E+01  4.9015365478E+01 -2.2011584062E+01  1.6828368103E+01  1.8667503581E+01  3.8280186916E+01  6.1617938374E+00  3.7742637800E+02 -5.6765387585E+01
  1.8500000000E+02 -5.5000000000E+01  2.9643908475E+01  1.4344935808E+01 -3.4394417055E+00 -1.3916691291E+01  1.8096048728E+00 -6.2332364689E+00 -2.1693948324E+01 -9.2450143584E+00 -9.7948233421E+00  4.9245168381E+01 -1.6880539800E+01  1.0432170792E+01  1.6009379709E+01  3.8660885094E+01  2.1564473140E+00  3.8237171171E+02 -5.5920670275E+01
  1.9000000000E+02 -5.5000000000E+01  2.7126460063E+01  1.6269250805E+01 -1.1144138316E+01 -1.3763537174E+01  2.4359879035E+00 -6.1959408650E+00 -2.0383050242E+01 -1.2089370839E+01 -9.3555596648E+00  4.7612101851E+01 -1.2398018228E+01  5.3012129473E+00  1.3660945628E+01  3.8320651969E+01 -8.9385073375E-01  3.8721162323E+02 -5.5078055321E+01
  1.9500000000E+02 -5.5000000000E+01  2.3425674306E+01  1.7164697416E+01 -1.6424594358E+01 -1.3575180158E+01  3.0098091949E+00 -6.1973217453E+00 -1.9032749997E+01 -1.4721216125E+01 -8.8668575765E+00  4.4504898126E+01 -8.5856959366E+00  1.9220724424E+00  1.1528706335E+01  3.7461800283E+01 -3.2824874783E+00  3.9195527352E+02 -5.4243450864E+01
  2.0000000000E+02 -5.5000000000E+01  2.0476636422E+01  1.7231205466E+01 -1.8900822395E+01 -1.3359103755E+01  3.5300240994E+00 -6.2352785735E+00 -1.7637913817E+01 -1.6958301054E+01 -8.3286678834E+00  4.1714367352E+01 -5.8938309327E+00  8.3402323263E-01  9.7592866426E+00  3.6553313353E+01 -5.1708991702E+00  3.9661151193E+02 -5.3422370792E+01
  2.0500000000E+02 -5.5000000000E+01  1.9085327193E+01  1.6963182684E+01 -2.0852632289E+01 -1.3122085395E+01  3.9966091167E+00 -6.3074110796E+00 -1.6200791618E+01 -1.8767588484E+01 -7.7435506001E+00  4.0046294586E+01 -4.0872478553E+00  1.1537827300E-01  8.3619096193E+00  3.5821409907E+01 -6.9170488819E+00  4.0118876800E+02 -5.2619952039E+01
  2.1000000000E+02 -5.5000000000E+01  1.8197224803E+01  1.6473580798E+01 -2.2938867689E+01 -1.2870121073E+01  4.4103998778E+00 -6.4111113128E+00 -1.4724061400E+01 -2.0220325011E+01 -7.1143157789E+00  3.8651981198E+01 -2.6699865855E+00 -8.2429319078E-01  7.1394260784E+00  3.4953492516E+01 -8.5891474062E+00  4.0569498539E+02 -5.1840972803E+01
  2.1500000000E+02 -5.5000000000E+01  1.7229518686E+01  1.5925211378E+01 -2.5084241217E+01 -1.2608377943E+01  4.7729322169E+00 -6.5436498826E+00 -1.3209793098E+01 -2.1392452555E+01 -6.4437408018E+00  3.7186395676E+01 -1.3263218377E+00 -1.9037891112E+00  5.8612940494E+00  3.3871053554E+01 -1.0193061421E+01  4.1013758761E+02 -5.1089870247E+01
  2.2000000000E+02 -5.5000000000E+01  1.5993750809E+01  1.5520247843E+01 -2.7680261833E+01 -1.2341177539E+01  5.0862991855E+00 -6.7022609384E+00 -1.1661144325E+01 -2.2327298453E+01 -5.7353451420E+00  3.5684029890E+01  2.3963853075E-01 -3.2997397344E+00  4.3120427825E+00  3.2521608580E+01 -1.1942916018E+01  4.1452346722E+02 -5.0370756777E+01
