Magnetometer grid (GEO) [deg] dB (North-East-Down) [nT]
         0  6.0000000000E+01  2  0 17
      72      69
Lon Lat dBn dBe dBd dBnMhd dBeMhd dBdMhd dBnFac dBeFac dBdFac dBnHal dBeHal dBdHal dBnPed dBePed dBdPed LonSm LatSm
  3.1000000000E+02 -6.7500000000E+01 -4.0988728148E+01  3.1553512152E+01 -1.7408215114E+01 -4.5128372719E+00  6.5693121443E+00 -1.3870294290E+01  1.5624373884E+01 -1.2770467704E+01  6.5687119223E+00 -2.7395923669E+01  5.0808153290E+01  6.3435094127E+00 -2.4704341091E+01 -1.3053485578E+01 -1.6450142158E+01  4.8689626188E+02 -5.8305018939E+01
  3.1500000000E+02 -6.7500000000E+01 -4.2468193539E+01  3.5205812311E+01 -3.1554812882E+01 -4.1144319792E+00  6.3439188229E+00 -1.4131717479E+01  1.6292623480E+01 -1.1396337214E+01  6.8173781600E+00 -2.9270843122E+01  5.4652278032E+01 -5.1335017230E+00 -2.5375541919E+01 -1.4394047331E+01 -1.9106971841E+01  4.9051679243E+02 -5.8566544063E+01
  3.2000000000E+02 -6.7500000000E+01 -3.9623505569E+01  3.7622537626E+01 -4.5616432397E+01 -3.7072114955E+00  6.0975403553E+00 -1.4387059508E+01  1.6876846681E+01 -1.0012362051E+01  7.0212586898E+00 -2.8346577011E+01  5.5828962823E+01 -1.6615778046E+01 -2.4446563742E+01 -1.4291603501E+01 -2.1634853533E+01  4.9415242549E+02 -5.8878381165E+01
  3.2500000000E+02 -6.7500000000E+01 -3.2907111254E+01  3.8288028281E+01 -5.7289031894E+01 -3.2912321129E+00  5.8295199725E+00 -1.4634802848E+01  1.7391152447E+01 -8.6495237123E+00  7.1860410543E+00 -2.4918670038E+01  5.3956456576E+01 -2.6410390514E+01 -2.2088361551E+01 -1.2848424555E+01 -2.3429879586E+01  4.9780650350E+02 -5.9239503547E+01
  3.3000000000E+02 -6.7500000000E+01 -2.3782883660E+01  3.8242601415E+01 -6.5237948569E+01 -2.8668374543E+00  5.5390707187E+00 -1.4873370664E+01  1.7851560349E+01 -7.3350577036E+00  7.3180167739E+00 -1.9643737614E+01  5.0381387434E+01 -3.3439777071E+01 -1.9123868940E+01 -1.0342799035E+01 -2.4242817608E+01  5.0148268728E+02 -5.9648711457E+01
  3.3500000000E+02 -6.7500000000E+01 -1.3435140789E+01  3.7766086346E+01 -6.9554365011E+01 -2.4346953319E+00  5.2252918284E+00 -1.5101131756E+01  1.8275793584E+01 -6.0926969394E+00  7.4238287360E+00 -1.3333357538E+01  4.5907182851E+01 -3.7727359128E+01 -1.5942881503E+01 -7.2736913943E+00 -2.4149702864E+01  5.0518501954E+02 -6.0104630070E+01
  3.4000000000E+02 -6.7500000000E+01 -3.1172885720E+00  3.7006897369E+01 -7.0397978698E+01 -1.9958318690E+00  4.8871843471E+00 -1.5316408706E+01  1.8682985665E+01 -4.9434478603E+00  7.5101696221E+00 -6.9080763485E+00  4.1233150540E+01 -3.9399375020E+01 -1.2896366020E+01 -4.1699896577E+00 -2.3192364594E+01  5.0891799571E+02 -6.0605706431E+01
  3.4500000000E+02 -6.7500000000E+01  6.3107167059E+00  3.6072218579E+01 -6.8350203095E+01 -1.5516740554E+00  4.5236693786E+00 -1.5517490152E+01  1.9093008870E+01 -3.9067547919E+00  7.5833352224E+00 -1.0065761428E+00  3.6875266826E+01 -3.8907601551E+01 -1.0224041966E+01 -1.4199628340E+00 -2.1508446614E+01  5.1268664341E+02 -6.1150205043E+01
  3.5000000000E+02 -6.7500000000E+01  1.4017652207E+01  3.5004296444E+01 -6.4299182869E+01 -1.1040881516E+00  4.1336065059E+00 -1.5702645741E+01  1.9525183043E+01 -3.0001094324E+00  7.6485775638E+00  3.7238690828E+00  3.3218961437E+01 -3.6899719331E+01 -8.1273117671E+00  6.5183793253E-01 -1.9345395360E+01  5.1649661256E+02 -6.1736201687E+01
  3.5500000000E+02 -6.7500000000E+01  1.9698358575E+01  3.3820807811E+01 -5.9728273170E+01 -6.5542660665E-01  3.7158152748E+00 -1.5870143718E+01  1.9988918899E+01 -2.2362603917E+00  7.7072631119E+00  6.9891017124E+00  3.0443115549E+01 -3.4489179857E+01 -6.6242354295E+00  1.8981373786E+00 -1.7076212707E+01  5.2035427788E+02 -6.2361574978E+01
  0.0000000000E+00 -6.5000000000E+01 -2.8563603933E+00  3.1735538281E+01 -8.5408350606E+01 -1.0117171847E+00  2.9703898582E+00 -1.5934826587E+01  1.9799925189E+01 -2.7791427211E+00  7.9574055728E+00 -1.0637275146E+01  3.8539808867E+01 -5.5774232472E+01 -1.1007293252E+01 -6.9955177230E+00 -2.1656697120E+01  1.6608093832E+02 -6.0674800172E+01
  5.0000000000E+00 -6.5000000000E+01  9.1928621980E+00  3.0697511640E+01 -7.8253830248E+01 -5.7871758366E-01  2.4882265643E+00 -1.6078530200E+01  2.0297437439E+01 -2.0118565201E+00  8.0171896299E+00 -2.2696111506E+00  3.3320404946E+01 -5.1510459988E+01 -8.2562465069E+00 -3.0992633503E+00 -1.8682029689E+01  1.7018826470E+02 -6.1386997869E+01
  1.0000000000E+01 -6.5000000000E+01  1.6993240064E+01  2.9503654709E+01 -7.0517674281E+01 -1.5560149404E-01  1.9742600559E+00 -1.6198253418E+01  2.0729485026E+01 -1.4536821855E+00  8.0378020382E+00  3.0568203250E+00  2.9840278051E+01 -4.6795344011E+01 -6.6374637935E+00 -8.5720121224E-01 -1.5561878890E+01  1.7436843305E+02 -6.2130165589E+01
  1.5000000000E+01 -6.5000000000E+01  2.1243089148E+01  2.8582704447E+01 -6.4045289574E+01  2.5243594947E-01  1.4276813049E+00 -1.6292248315E+01  2.1049907495E+01 -1.1155095613E+00  8.0062920114E+00  5.9527676446E+00  2.8150639928E+01 -4.3017342975E+01 -6.0120219409E+00  1.1989277576E-01 -1.2741990295E+01  1.7863155632E+02 -6.2900888648E+01
  2.0000000000E+01 -6.5000000000E+01  2.3869175206E+01  2.8231204134E+01 -6.0131109071E+01  6.3939002238E-01  8.4793823371E-01 -1.6358903425E+01  2.1286308098E+01 -9.9911686865E-01  7.9316992672E+00  7.9381730141E+00  2.7785784908E+01 -4.1226799648E+01 -5.9946959286E+00  5.9659786160E-01 -1.0477105266E+01  1.8298900229E+02 -6.3695429570E+01
  2.5000000000E+01 -6.5000000000E+01  2.6864622328E+01  2.7423848146E+01 -5.8461688562E+01  9.9838627507E-01  2.3483240061E-01 -1.6396778165E+01  2.1516316787E+01 -1.0862439219E+00  7.8353151743E+00  1.0169818770E+01  2.7175198513E+01 -4.1196885890E+01 -5.8198995042E+00  1.1000611543E+00 -8.7033396804E+00  1.8745352852E+02 -6.4509690837E+01
  3.0000000000E+01 -6.5000000000E+01  2.9692110263E+01  2.5224183457E+01 -5.6997783042E+01  1.3216156064E+00 -4.1135333845E-01 -1.6404641836E+01  2.1680956022E+01 -1.3574643276E+00  7.7015938133E+00  1.1930646206E+01  2.5639831130E+01 -4.1223587497E+01 -5.2411075712E+00  1.3531699928E+00 -7.0711475228E+00  1.9203941020E+02 -6.5339170094E+01
  3.5000000000E+01 -6.5000000000E+01  3.1656819618E+01  2.2895723577E+01 -5.5235224880E+01  1.6002791176E+00 -1.0896917729E+00 -1.6381508060E+01  2.1756182374E+01 -1.8213460236E+00  7.5258087144E+00  1.3155351572E+01  2.4440176424E+01 -4.0935054152E+01 -4.8549934455E+00  1.3665849491E+00 -5.4444713819E+00  1.9676254591E+02 -6.6178907169E+01
  4.0000000000E+01 -6.5000000000E+01  3.3686993389E+01  2.0472641895E+01 -5.3780980551E+01  1.8245431790E+00 -1.7983991411E+00 -1.6326667987E+01  2.1760619717E+01 -2.4983886163E+00  7.3136861612E+00  1.4609272417E+01  2.3339771056E+01 -4.0836201130E+01 -4.5074419234E+00  1.4296585967E+00 -3.9317975951E+00  2.0164051740E+02 -6.7023422764E+01
  4.5000000000E+01 -6.5000000000E+01  3.5992286090E+01  1.7734957645E+01 -5.2302145987E+01  1.9835341024E+00 -2.5345614920E+00 -1.6239720064E+01  2.1681496734E+01 -3.4101924445E+00  7.0628733355E+00  1.6439819142E+01  2.2063022570E+01 -4.0748686630E+01 -4.1125638886E+00  1.6166890120E+00 -2.3766126285E+00  2.0669256718E+02 -6.7866649517E+01
  5.0000000000E+01 -6.5000000000E+01  3.8545372090E+01  1.4481142226E+01 -5.0703300433E+01  2.0653799944E+00 -3.2937887919E+00 -1.6120596874E+01  2.1470508177E+01 -4.5768342801E+00  6.7635231317E+00  1.8641216379E+01  2.0411782000E+01 -4.0602586625E+01 -3.6317324600E+00  1.9399832979E+00 -7.4364006520E-01  2.1193944070E+02 -6.8701857682E+01
  5.5000000000E+01 -6.5000000000E+01  4.1125199749E+01  1.0547470960E+01 -4.8884140469E+01  2.0573572162E+00 -4.0697853584E+00 -1.5969582504E+01  2.1048987733E+01 -6.0044341754E+00  6.4012387283E+00  2.1053810999E+01  1.8281429724E+01 -4.0336975982E+01 -3.0349561992E+00  2.3402607694E+00  1.0211792884E+00  2.1740301884E+02 -6.9521580133E+01
  6.0000000000E+01 -6.5000000000E+01  4.3710111228E+01  5.9601023472E+00 -4.6914893729E+01  1.9461823586E+00 -4.8538455188E+00 -1.5787333528E+01  2.0326299656E+01 -7.6788047783E+00  5.9622610169E+00  2.3752740479E+01  1.5619375203E+01 -3.9994353379E+01 -2.3151112656E+00  2.8733774417E+00  2.9045321615E+00  2.2310564261E+02 -7.0317545182E+01
  6.5000000000E+01 -6.5000000000E+01  4.6394339620E+01  1.0943841153E-01 -4.4552884843E+01  1.7185352272E+00 -5.6342944399E+00 -1.5574881011E+01  1.9217825666E+01 -9.5625705513E+00  5.4373360251E+00  2.6643493187E+01  1.1799763094E+01 -3.9328568687E+01 -1.1855144597E+00  3.5065403083E+00  4.9132288290E+00  2.2906901118E+02 -7.1080631107E+01
  7.0000000000E+01 -6.5000000000E+01  4.8613191330E+01 -6.9074727885E+00 -4.0928566196E+01  1.3618932632E+00 -6.3959425814E+00 -1.5333639349E+01  1.7654178464E+01 -1.1590079914E+01  4.8228518040E+00  2.9339887478E+01  6.9353601035E+00 -3.7597940274E+01  2.5723212389E-01  4.1431896036E+00  7.1801616225E+00  2.3531252763E+02 -7.1800863275E+01
  7.5000000000E+01 -6.5000000000E+01  4.9791539788E+01 -1.4096310130E+01 -3.6172561121E+01  8.6576063260E-01 -7.1196801811E+00 -1.5065400920E+01  1.5598716380E+01 -1.3662001902E+01  4.1227457955E+00  3.1722205906E+01  1.8482286838E+00 -3.4830126666E+01  1.6048568697E+00  4.8371432693E+00  9.6002206695E+00  2.4185099569E+02 -7.2467482673E+01
  8.0000000000E+01 -6.5000000000E+01  4.9721192342E+01 -2.2236618435E+01 -3.1286229520E+01  2.2332558949E-01 -7.7824083459E+00 -1.4772329150E+01  1.3061430323E+01 -1.5651974332E+01  3.3489375683E+00  3.3208026681E+01 -4.0539552451E+00 -3.1733236577E+01  3.2284097488E+00  5.2517194880E+00  1.1870398639E+01  2.4869166221E+02 -7.3069121348E+01
  8.5000000000E+01 -6.5000000000E+01  4.8197777374E+01 -3.0597832221E+01 -2.4923854434E+01 -5.6653064800E-01 -8.3575782167E+00 -1.4456942084E+01  1.0068776365E+01 -1.7433733475E+01  2.5142055352E+00  3.3760076460E+01 -1.0302067502E+01 -2.7280659499E+01  4.9354551968E+00  5.4955469723E+00  1.4299541614E+01  2.5583078501E+02 -7.3594121608E+01
  9.0000000000E+01 -6.5000000000E+01  4.5102877525E+01 -3.8065370725E+01 -1.7406215082E+01 -1.4971297467E+00 -8.8166116226E+00 -1.4122090324E+01  6.6614129767E+00 -1.8886414316E+01  1.6306440660E+00  3.3503677349E+01 -1.6078625494E+01 -2.1789555188E+01  6.4349169460E+00  5.7162807070E+00  1.6874786363E+01  2.6325018795E+02 -7.4031025665E+01
  9.5000000000E+01 -6.5000000000E+01  4.0871904471E+01 -4.3894763164E+01 -9.1644950201E+00 -2.5522954484E+00 -9.1313673910E+00 -1.3770927822E+01  2.9102405998E+00 -1.9896487305E+01  7.1140278057E-01  3.2724652222E+01 -2.1058143941E+01 -1.5769225466E+01  7.7893070981E+00  6.1912354727E+00  1.9664255487E+01  2.7091459113E+02 -7.4369234485E+01
  1.0000000000E+02 -6.5000000000E+01  3.6043126950E+01 -4.7746802698E+01 -1.4558736401E+00 -3.7057177676E+00 -9.2775119353E+00 -1.3406878046E+01 -1.0787523077E+00 -2.0370043504E+01 -2.2901810101E-01  3.1682213133E+01 -2.5160538287E+01 -1.0239479014E+01  9.1453838917E+00  7.0612910294E+00  2.2419501521E+01  2.7877072521E+02 -7.4599787414E+01
  1.0500000000E+02 -6.5000000000E+01  3.1007179315E+01 -5.1025404082E+01  6.3895224067E+00 -4.9219967406E+00 -9.2382362566E+00 -1.3033589056E+01 -5.1689700778E+00 -2.0248325205E+01 -1.1751186646E+00  3.0065053829E+01 -2.9474267972E+01 -4.6782042672E+00  1.1033092305E+01  7.9354253512E+00  2.5276434394E+01  2.8674914284E+02 -7.4716157073E+01
  1.1000000000E+02 -6.5000000000E+01  2.7027402480E+01 -5.0513140017E+01  1.4891534533E+01 -6.1596007572E+00 -9.0073725904E+00 -1.2654882342E+01 -9.2060652871E+00 -1.9520840739E+01 -2.1110794895E+00  2.9314721284E+01 -3.2279054613E+01  1.5293714777E+00  1.3078347241E+01  1.0294127926E+01  2.8128124886E+01  2.9476907260E+02 -7.4714910335E+01
  1.1500000000E+02 -6.5000000000E+01  2.4224854399E+01 -4.8669241836E+01  1.9641466114E+01 -7.3752999739E+00 -8.5909053010E+00 -1.2274700059E+01 -1.3037138039E+01 -1.8231334557E+01 -3.0217009613E+00  2.9425202749E+01 -3.4982262786E+01  5.5111407630E+00  1.5212089663E+01  1.3135260808E+01  2.9426726371E+01  3.0274571601E+02 -7.4596084491E+01
  1.2000000000E+02 -6.5000000000E+01  2.1711127146E+01 -4.7356696814E+01  2.2362759689E+01 -8.5290312190E+00 -8.0063149452E+00 -1.1897037358E+01 -1.6532452298E+01 -1.6474176672E+01 -3.8936087694E+00  2.8914034416E+01 -3.8223382187E+01  8.2636660783E+00  1.7858576247E+01  1.5347176990E+01  2.9889739738E+01  3.1059847170E+02 -7.4363183059E+01
  1.2500000000E+02 -6.5000000000E+01  1.9192834843E+01 -4.6250822786E+01  2.4195038376E+01 -9.5879373785E+00 -7.2799221439E+00 -1.1525881340E+01 -1.9604830687E+01 -1.4381527025E+01 -4.7166980482E+00  2.7764131422E+01 -4.1416608598E+01  1.0692769788E+01  2.0621471487E+01  1.6827234981E+01  2.9744847976E+01  3.1825819389E+02 -7.4022792330E+01
  1.3000000000E+02 -6.5000000000E+01  1.6655964676E+01 -4.5014970806E+01  2.5499912646E+01 -1.0528692347E+01 -6.4430886443E+00 -1.1165138792E+01 -2.2215748063E+01 -1.2100526685E+01 -5.4846082128E+00  2.6202649914E+01 -4.4183643540E+01  1.3035122798E+01  2.3197755172E+01  1.7712288062E+01  2.9114536853E+01  3.2567198470E+02 -7.3583915917E+01
  1.3500000000E+02 -6.5000000000E+01  1.4015269784E+01 -4.3605194128E+01  2.6477307032E+01 -1.1337908828E+01 -5.5283559941E+00 -1.0818568085E+01 -2.4357522060E+01 -9.7666693873E+00 -6.1923234674E+00  2.4178919116E+01 -4.6337203640E+01  1.5387371710E+01  2.5531781556E+01  1.8027034894E+01  2.8100826875E+01  3.3280494231E+02 -7.3057178741E+01
  1.4000000000E+02 -6.5000000000E+01  1.1294932455E+01 -4.2127363894E+01  2.7370090459E+01 -1.2011033284E+01 -4.5663632021E+00 -1.0489713036E+01 -2.6035392318E+01 -7.4911942805E+00 -6.8338901234E+00  2.1730330171E+01 -4.7870378077E+01  1.7929522960E+01  2.7611027886E+01  1.7800571666E+01  2.6764170658E+01  3.3963922708E+02 -7.2454049062E+01
  1.4500000000E+02 -6.5000000000E+01  8.4223935387E+00 -4.0588052638E+01  2.8588950264E+01 -1.2550416097E+01 -3.5839130155E+00 -1.0181842613E+01 -2.7262305466E+01 -5.3619873191E+00 -7.4021732402E+00  1.8888885611E+01 -4.8696144802E+01  2.0897663512E+01  2.9346229491E+01  1.7053992498E+01  2.5275302605E+01  3.4617136532E+02 -7.1786182891E+01
  1.5000000000E+02 -6.5000000000E+01  5.4840989714E+00 -3.8771972047E+01  3.0456620376E+01 -1.2963207910E+01 -2.6031349235E+00 -9.8978910267E+00 -2.8054715137E+01 -3.4494738966E+00 -7.8888900778E+00  1.5989881632E+01 -4.8723765201E+01  2.4430842198E+01  3.0512140386E+01  1.6004401975E+01  2.3812559283E+01  3.5240879767E+02 -7.1064938066E+01
  1.5500000000E+02 -6.5000000000E+01  2.6739506784E+00 -3.6626697433E+01  3.3104116712E+01 -1.3259482499E+01 -1.6414588023E+00 -9.6404162990E+00 -2.8430118207E+01 -1.8087565613E+00 -8.2850091437E+00  1.3339533963E+01 -4.8049001414E+01  2.8515499668E+01  3.1024017422E+01  1.4872519345E+01  2.2514042487E+01  3.5836645326E+02 -7.0301058422E+01
  1.6000000000E+02 -6.5000000000E+01 -8.7177796771E-02 -3.4093998781E+01  3.6820336568E+01 -1.3450783982E+01 -7.1206534173E-01 -9.4115611712E+00 -2.8440967007E+01 -4.8458476738E-01 -8.5884206571E+00  1.0945388815E+01 -4.6617911570E+01  3.3388118578E+01  3.0859184377E+01  1.3720562897E+01  2.1432199819E+01  3.6406380505E+02 -6.9504500995E+01
  1.6500000000E+02 -6.5000000000E+01 -2.7070188821E+00 -3.0723042402E+01  4.2168879299E+01 -1.3549104757E+01  1.7545606147E-01 -9.2130291282E+00 -2.8134038331E+01  4.7958364760E-01 -8.7976660802E+00  9.1216436090E+00 -4.4180889582E+01  3.9422540579E+01  2.9854480596E+01  1.2802807471E+01  2.0757033928E+01  3.6952258065E+02 -6.8684369351E+01
  1.7000000000E+02 -6.5000000000E+01 -3.8533673475E+00 -2.5620177369E+01  4.9730811490E+01 -1.3566226362E+01  1.0144180502E+00 -9.0460738222E+00 -2.7522572325E+01  1.0679769437E+00 -8.9060900397E+00  9.2957289653E+00 -4.0838576105E+01  4.7030562712E+01  2.7939702374E+01  1.3136003743E+01  2.0652412640E+01  3.7476512105E+02 -6.7848917627E+01
  1.7500000000E+02 -6.5000000000E+01 -2.7527687740E-01 -1.8522342205E+01  5.9315021699E+01 -1.3513331982E+01  1.8004153592E+00 -8.9114942046E+00 -2.6679466519E+01  1.2791116076E+00 -8.9220275627E+00  1.3903909271E+01 -3.8012640510E+01  5.6113402544E+01  2.6013612353E+01  1.6410771338E+01  2.1035140922E+01  3.7981328885E+02 -6.7005596651E+01
  1.8000000000E+02 -6.5000000000E+01  1.2843728570E+01 -9.8544837125E+00  6.7447073701E+01 -1.3400798780E+01  2.5308054083E+00 -8.8096508734E+00 -2.5682479759E+01  1.1241990122E+00 -8.8585016308E+00  2.6049724964E+01 -3.8117149998E+01  6.4261923378E+01  2.5877282145E+01  2.4607661865E+01  2.0853302828E+01  3.8468780071E+02 -6.6161121412E+01
  1.8500000000E+02 -6.5000000000E+01  3.2621900282E+01 -1.1432990032E+00  6.2974426789E+01 -1.3238106830E+01  3.2042963911E+00 -8.7404838761E+00 -2.4591174125E+01  6.1888405950E-01 -8.7273181326E+00  4.2641199486E+01 -4.0277926398E+01  6.3638606134E+01  2.7809981751E+01  3.5311446944E+01  1.6803622663E+01  3.8940786512E+02 -6.5321546108E+01
  1.9000000000E+02 -6.5000000000E+01  4.2788434015E+01  4.3656158913E+00  4.9013205656E+01 -1.3033812055E+01  3.8206293349E+00 -8.7035450566E+00 -2.3405601603E+01 -2.3577377908E-01 -8.5272802239E+00  5.0630035597E+01 -3.9423052809E+01  5.6242909051E+01  2.8597812076E+01  4.0203813145E+01  1.0001121885E+01  3.9399102821E+02 -6.4492338400E+01
  1.9500000000E+02 -6.5000000000E+01  4.4973351566E+01  8.4286213135E+00  3.9376327017E+01 -1.2795559673E+01  4.3803366546E+00 -8.6980373866E+00 -2.2107548876E+01 -1.4304943720E+00 -8.2525618430E+00  5.2738045716E+01 -3.5761899410E+01  5.1753435869E+01  2.7138414399E+01  4.1240678440E+01  4.5734903774E+00  3.9845315347E+02 -6.3678448196E+01
  2.0000000000E+02 -6.5000000000E+01  4.5938561989E+01  1.1504629275E+01  3.2153700076E+01 -1.2530111417E+01  4.8845580202E+00 -8.7228572372E+00 -2.0696018356E+01 -2.9387019411E+00 -7.9016753657E+00  5.4424966413E+01 -3.1860602627E+01  4.8837586612E+01  2.4739725349E+01  4.1419375824E+01 -5.9353932691E-02  4.0280848287E+02 -6.2884368794E+01
  2.0500000000E+02 -6.5000000000E+01  4.6690345126E+01  1.2074490171E+01  2.5335115691E+01 -1.2243383126E+01  5.3348984354E+00 -8.7766454217E+00 -1.9172654510E+01 -4.7273809818E+00 -7.4741673734E+00  5.5487323932E+01 -2.8970519517E+01  4.5754463515E+01  2.2619058830E+01  4.0437492234E+01 -4.1685350287E+00  4.0706974327E+02 -6.2114189679E+01
  2.1000000000E+02 -6.5000000000E+01  4.7697571871E+01  1.0657463511E+01  1.9759715944E+01 -1.1940486627E+01  5.7333177916E+00 -8.8578353481E+00 -1.7537250471E+01 -6.7589844945E+00 -6.9695220091E+00  5.5823411939E+01 -2.7319464494E+01  4.2972744743E+01  2.1351897030E+01  3.9002594708E+01 -7.3856714421E+00  4.1124827460E+02 -6.1371641158E+01
  2.1500000000E+02 -6.5000000000E+01  4.9235067688E+01  7.6516824623E+00  1.6148189271E+01 -1.1625770600E+01  6.0820397232E+00 -8.9647051911E+00 -1.5788074876E+01 -8.9901984300E+00 -6.3872882558E+00  5.5746826046E+01 -2.6885110086E+01  4.1370234862E+01  2.0902087119E+01  3.7444951255E+01 -9.8700521441E+00  4.1535416477E+02 -6.0660131457E+01
  2.2000000000E+02 -6.5000000000E+01  5.1758723340E+01  3.8182440413E+00  1.5145122862E+01 -1.1302863517E+01  6.3834760316E+00 -9.0954271978E+00 -1.3923171987E+01 -1.1369753245E+01 -5.7275381065E+00  5.5967064501E+01 -2.7369629711E+01  4.1475092840E+01  2.1017694343E+01  3.6174150966E+01 -1.1507004674E+01  4.1939638276E+02 -5.9982777109E+01
  2.2500000000E+02 -6.5000000000E+01  5.5596534050E+01  1.6820745522E+00  1.5674230044E+01 -1.0974717910E+01  6.6401612104E+00 -9.2481129120E+00 -1.1943345352E+01 -1.3835772759E+01 -4.9919301518E+00  5.7853392106E+01 -2.7156257771E+01  4.2485088610E+01  2.0661205205E+01  3.6033943871E+01 -1.2570815502E+01  4.2338290460E+02 -5.9342427519E+01
  2.3000000000E+02 -6.5000000000E+01  6.0660243991E+01  1.2697624713E-01  1.5180923733E+01 -1.0643656640E+01  6.8546923900E+00 -9.4208581102E+00 -9.8616467546E+00 -1.6314141996E+01 -4.1870379095E+00  6.0980642604E+01 -2.6928914295E+01  4.2529870044E+01  2.0184904782E+01  3.6515340148E+01 -1.3741050291E+01  4.2732083011E+02 -5.8741684545E+01
  2.3500000000E+02 -6.5000000000E+01  6.5980945958E+01 -2.2745693109E+00  1.4170808345E+01 -1.0311420084E+01  7.0296787496E+00 -9.6117761544E+00 -7.7166251990E+00 -1.8718411431E+01 -3.3292895541E+00  6.4022724455E+01 -2.7462349201E+01  4.1917707225E+01  1.9986266787E+01  3.6876512572E+01 -1.4805833171E+01  4.3121648943E+02 -5.8182917906E+01
  2.4000000000E+02 -6.5000000000E+01  7.0321411383E+01 -5.3992496510E+00  1.4126784959E+01 -9.9792166592E+00  7.1676908004E+00 -9.8190297846E+00 -5.5624184678E+00 -2.0949395049E+01 -2.4420985523E+00  6.6019082547E+01 -2.8432797928E+01  4.1732338635E+01  1.9843963963E+01  3.6815252525E+01 -1.5344425339E+01  4.3507553955E+02 -5.7668277100E+01
  2.4500000000E+02 -6.5000000000E+01  7.2524698155E+01 -6.8593142192E+00  1.3898097202E+01 -9.6477759956E+00  7.2712179665E+00 -1.0040853903E+01 -3.4456293620E+00 -2.2905666069E+01 -1.5475106771E+00  6.6898251478E+01 -2.7756421342E+01  4.1161292815E+01  1.8719852035E+01  3.6531555225E+01 -1.5674831034E+01  4.3890305141E+02 -5.7199700467E+01
  2.5000000000E+02 -6.5000000000E+01  7.1314168174E+01 -8.4265166562E+00  1.2400509675E+01 -9.3174023939E+00  7.3426287549E+00 -1.0275571552E+01 -1.3991074050E+00 -2.4502396061E+01 -6.6322116570E-01  6.4867313424E+01 -2.6249803391E+01  3.9415264111E+01  1.7163364550E+01  3.4983054041E+01 -1.6075961719E+01  4.4270358863E+02 -5.6778921930E+01
  2.5500000000E+02 -6.5000000000E+01  6.6025211866E+01 -9.1980172564E+00  1.0558678864E+01 -8.9880295274E+00  7.3841374266E+00 -1.0521600791E+01  5.5448094927E-01 -2.5683722955E+01  1.9674214458E-01  5.9529827814E+01 -2.3073397687E+01  3.7174676371E+01  1.4928932630E+01  3.2174965959E+01 -1.6291138861E+01  4.4648127870E+02 -5.6407475879E+01
  2.6000000000E+02 -6.5000000000E+01  5.8162294278E+01 -9.3105701832E+00  8.5338509260E+00 -8.6592793065E+00  7.3977730600E+00 -1.0777457297E+01  2.4004592724E+00 -2.6427571969E+01  1.0215884591E+00  5.2355765434E+01 -1.8569255269E+01  3.4657822887E+01  1.2065348878E+01  2.8288483995E+01 -1.6368103123E+01  4.5023987788E+02 -5.6086700605E+01
  2.6500000000E+02 -6.5000000000E+01  4.9089000783E+01 -1.0038523400E+01  7.6519888129E+00 -8.3305142511E+00  7.3853569561E+00 -1.1041745120E+01  4.1312792148E+00 -2.6743605223E+01  1.8036789494E+00  4.4024619519E+01 -1.4235706432E+01  3.2724169131E+01  9.2636163001E+00  2.3555431298E+01 -1.5834114147E+01  4.5398283064E+02 -5.5817740612E+01
  2.7000000000E+02 -6.5000000000E+01  3.9539000604E+01 -1.0485411167E+01  9.0891031266E+00 -8.0008943629E+00  7.3484853839E+00 -1.1313150063E+01  5.7443476361E+00 -2.6665364998E+01  2.5378637784E+00  3.5263266382E+01 -9.9802805047E+00  3.2352910889E+01  6.5322809492E+00  1.8811748951E+01 -1.4488521478E+01  4.5771332470E+02 -5.5601548100E+01
  2.7500000000E+02 -6.5000000000E+01  3.0211182475E+01 -1.0598076738E+01  1.2478888010E+01 -7.6694316721E+00  7.2885165725E+00 -1.1590420647E+01  7.2395401410E+00 -2.6240379270E+01  3.2206063853E+00  2.6655142265E+01 -6.0410714156E+00  3.3501134829E+01  3.9859317405E+00  1.4394857375E+01 -1.2652432557E+01  4.6143434237E+02 -5.5438883851E+01
  2.8000000000E+02 -6.5000000000E+01  2.1172168602E+01 -1.0200042017E+01  1.8023904011E+01 -7.3350384303E+00  7.2065645401E+00 -1.1872348785E+01  8.6180940009E+00 -2.5520898159E+01  3.8495653833E+00  1.8405448958E+01 -2.2864920911E+00  3.6423895317E+01  1.4836640732E+00  1.0400783694E+01 -1.0377207904E+01  4.6514870913E+02 -5.5330317719E+01
  2.8500000000E+02 -6.5000000000E+01  1.2210763184E+01 -7.9947322403E+00  2.4067770348E+01 -6.9965804806E+00  7.1034971475E+00 -1.2157751963E+01  9.8820098169E+00 -2.4557586829E+01  4.4233534499E+00  1.1054011256E+01  2.5743583717E+00  3.9789198945E+01 -1.7286774078E+00  6.8849990694E+00 -7.9870300840E+00  4.6885914002E+02 -5.5276228861E+01
  2.9000000000E+02 -6.5000000000E+01  2.7673239377E+00 -5.2390185993E+00  2.8897216307E+01 -6.6529205708E+00  6.9799391735E+00 -1.2445450387E+01  1.1037563982E+01 -2.3395823820E+01  4.9428126600E+00  3.6698474735E+00  7.9619903380E+00  4.2278439340E+01 -5.2871669470E+00  3.2148757088E+00 -5.8785853062E+00  4.7256828461E+02 -5.5276805836E+01
