Satellite goes12

#START
2008 09 02 14 42 00 0 5.40 -3.79 -0.35
2008 09 02 14 51 00 0 5.54 -3.57 -0.41
2008 09 02 15 00 00 0 5.68 -3.35 -0.47
2008 09 02 15 09 00 0 5.80 -3.12 -0.52
2008 09 02 15 18 00 0 5.92 -2.89 -0.58
2008 09 02 15 27 00 0 6.02 -2.65 -0.62
2008 09 02 15 36 00 0 6.12 -2.40 -0.67
2008 09 02 15 45 00 0 6.21 -2.16 -0.71
2008 09 02 15 54 00 0 6.28 -1.90 -0.74
2008 09 02 16 03 00 0 6.35 -1.65 -0.77
2008 09 02 16 12 00 0 6.41 -1.39 -0.80
2008 09 02 16 21 00 0 6.46 -1.13 -0.82
2008 09 02 16 30 00 0 6.50 -0.87 -0.84
2008 09 02 16 39 00 0 6.53 -0.60 -0.85
2008 09 02 16 48 00 0 6.54 -0.34 -0.85
2008 09 02 16 57 00 0 6.55 -0.07 -0.85
2008 09 02 17 06 00 0 6.55 0.20 -0.85
2008 09 02 17 15 00 0 6.54 0.46 -0.84
2008 09 02 17 24 00 0 6.52 0.73 -0.83
2008 09 02 17 33 00 0 6.48 0.99 -0.81
2008 09 02 17 42 00 0 6.44 1.25 -0.78
2008 09 02 17 51 00 0 6.39 1.51 -0.75
2008 09 02 18 00 00 0 6.33 1.77 -0.72
2008 09 02 18 09 00 0 6.26 2.02 -0.68
2008 09 02 18 18 00 0 6.18 2.27 -0.64
2008 09 02 18 27 00 0 6.08 2.51 -0.59
2008 09 02 18 36 00 0 5.98 2.75 -0.54
2008 09 02 18 45 00 0 5.87 2.99 -0.49
2008 09 02 18 54 00 0 5.76 3.22 -0.43
2008 09 02 19 03 00 0 5.63 3.45 -0.37
2008 09 02 19 12 00 0 5.49 3.67 -0.31
2008 09 02 19 21 00 0 5.35 3.88 -0.24
2008 09 02 19 30 00 0 5.19 4.08 -0.18
2008 09 02 19 39 00 0 5.03 4.28 -0.11
2008 09 02 19 48 00 0 4.86 4.48 -0.04
2008 09 02 19 57 00 0 4.69 4.66 0.03
2008 09 02 20 06 00 0 4.50 4.84 0.10
2008 09 02 20 15 00 0 4.31 5.01 0.17
2008 09 02 20 24 00 0 4.12 5.17 0.25
2008 09 02 20 33 00 0 3.91 5.32 0.32
2008 09 02 20 42 00 0 3.70 5.46 0.39
2008 09 02 20 51 00 0 3.49 5.60 0.46
2008 09 02 21 00 00 0 3.27 5.72 0.52
2008 09 02 21 09 00 0 3.04 5.84 0.59
2008 09 02 21 18 00 0 2.81 5.95 0.65
2008 09 02 21 27 00 0 2.58 6.05 0.72
2008 09 02 21 36 00 0 2.34 6.13 0.78
2008 09 02 21 45 00 0 2.10 6.21 0.83
2008 09 02 21 54 00 0 1.85 6.28 0.89
2008 09 02 22 03 00 0 1.60 6.34 0.94
2008 09 02 22 12 00 0 1.35 6.40 0.99
2008 09 02 22 21 00 0 1.10 6.44 1.04
2008 09 02 22 30 00 0 0.85 6.47 1.08
2008 09 02 22 39 00 0 0.59 6.49 1.12
2008 09 02 22 48 00 0 0.33 6.50 1.15
2008 09 02 22 57 00 0 0.08 6.50 1.18
2008 09 02 23 06 00 0 -0.18 6.50 1.21
2008 09 02 23 15 00 0 -0.44 6.48 1.24
2008 09 02 23 24 00 0 -0.70 6.45 1.26
2008 09 02 23 33 00 0 -0.95 6.42 1.27
2008 09 02 23 42 00 0 -1.21 6.37 1.29
2008 09 02 23 51 00 0 -1.46 6.32 1.30
2008 09 03 00 00 00 0 -1.71 6.25 1.31
2008 09 03 00 09 00 0 -1.95 6.18 1.31
2008 09 03 00 18 00 0 -2.20 6.10 1.31
2008 09 03 00 27 00 0 -2.44 6.01 1.31
2008 09 03 00 36 00 0 -2.68 5.90 1.30
2008 09 03 00 45 00 0 -2.91 5.80 1.29
2008 09 03 00 54 00 0 -3.14 5.68 1.28
2008 09 03 01 03 00 0 -3.36 5.55 1.27
2008 09 03 01 12 00 0 -3.58 5.42 1.25
2008 09 03 01 21 00 0 -3.79 5.27 1.24
2008 09 03 01 30 00 0 -4.00 5.12 1.22
2008 09 03 01 39 00 0 -4.20 4.96 1.20
2008 09 03 01 48 00 0 -4.40 4.80 1.18
2008 09 03 01 57 00 0 -4.58 4.62 1.15
2008 09 03 02 06 00 0 -4.76 4.44 1.13
2008 09 03 02 15 00 0 -4.94 4.26 1.11
2008 09 03 02 24 00 0 -5.10 4.06 1.08
2008 09 03 02 33 00 0 -5.26 3.86 1.06
2008 09 03 02 42 00 0 -5.41 3.66 1.04
2008 09 03 02 51 00 0 -5.55 3.45 1.01
2008 09 03 03 00 00 0 -5.68 3.23 0.99
2008 09 03 03 09 00 0 -5.81 3.01 0.97
2008 09 03 03 18 00 0 -5.92 2.78 0.95
2008 09 03 03 27 00 0 -6.03 2.55 0.93
2008 09 03 03 36 00 0 -6.13 2.32 0.91
2008 09 03 03 45 00 0 -6.21 2.08 0.89
2008 09 03 03 54 00 0 -6.29 1.84 0.88
2008 09 03 04 03 00 0 -6.36 1.59 0.87
2008 09 03 04 12 00 0 -6.42 1.34 0.85
2008 09 03 04 21 00 0 -6.47 1.10 0.85
2008 09 03 04 30 00 0 -6.50 0.84 0.84
2008 09 03 04 39 00 0 -6.53 0.59 0.83
2008 09 03 04 48 00 0 -6.55 0.34 0.83
2008 09 03 04 57 00 0 -6.56 0.09 0.83
2008 09 03 05 06 00 0 -6.56 -0.17 0.83
2008 09 03 05 15 00 0 -6.55 -0.42 0.84
2008 09 03 05 24 00 0 -6.52 -0.67 0.85
2008 09 03 05 33 00 0 -6.49 -0.93 0.86
2008 09 03 05 42 00 0 -6.45 -1.18 0.87
2008 09 03 05 51 00 0 -6.40 -1.42 0.88
2008 09 03 06 00 00 0 -6.33 -1.67 0.90
2008 09 03 06 09 00 0 -6.26 -1.91 0.91
2008 09 03 06 18 00 0 -6.18 -2.15 0.93
2008 09 03 06 27 00 0 -6.09 -2.39 0.95
2008 09 03 06 36 00 0 -5.99 -2.63 0.97
2008 09 03 06 45 00 0 -5.88 -2.85 1.00
2008 09 03 06 54 00 0 -5.76 -3.08 1.02
2008 09 03 07 03 00 0 -5.63 -3.30 1.04
2008 09 03 07 12 00 0 -5.50 -3.51 1.07
2008 09 03 07 21 00 0 -5.35 -3.72 1.09
2008 09 03 07 30 00 0 -5.20 -3.93 1.12
2008 09 03 07 39 00 0 -5.04 -4.12 1.14
2008 09 03 07 48 00 0 -4.87 -4.32 1.17
